X,Y,Point index
53,125,0
54,145,1
56,164,2
59,183,3
66,200,4
78,215,5
93,228,6
110,237,7
129,239,8
146,234,9
159,222,10
170,208,11
178,193,12
183,176,13
186,159,14
188,143,15
188,126,16
68,117,17
77,108,18
91,104,19
105,106,20
118,110,21
139,109,22
151,104,23
164,102,24
176,105,25
184,113,26
130,120,27
131,131,28
132,143,29
133,155,30
113,161,31
122,164,32
131,167,33
140,164,34
147,160,35
83,124,36
91,121,37
99,120,38
108,124,39
100,125,40
91,125,41
147,123,42
155,119,43
163,119,44
170,122,45
163,123,46
156,123,47
92,182,48
106,178,49
120,176,50
130,178,51
139,176,52
151,176,53
161,179,54
151,193,55
140,200,56
130,201,57
120,201,58
106,195,59
96,182,60
120,181,61
130,181,62
139,180,63
158,181,64
139,192,65
130,194,66
120,193,67
71,66,68
85,63,69
107,66,70
132,66,71
163,61,72
176,66,73
189,95,74
59,89,75
67,74,76
51,117,77
189,113,78
181,77,79
156,65,80
