X,Y,Point index
46,122,0
47,143,1
48,164,2
51,185,3
58,205,4
71,222,5
88,236,6
107,247,7
128,250,8
148,245,9
164,232,10
179,217,11
189,200,12
195,180,13
197,160,14
198,141,15
198,122,16
66,113,17
75,103,18
89,99,19
104,100,20
119,105,21
140,106,22
153,100,23
166,98,24
179,101,25
187,111,26
129,119,27
130,133,28
130,147,29
131,161,30
113,168,31
121,171,32
130,174,33
139,170,34
146,166,35
83,123,36
91,120,37
100,119,38
109,124,39
100,124,40
91,124,41
147,123,42
155,118,43
164,118,44
171,121,45
164,123,46
155,123,47
91,187,48
106,183,49
119,183,50
130,184,51
139,182,52
151,181,53
163,183,54
152,198,55
140,205,56
130,206,57
119,206,58
105,200,59
96,188,60
119,187,61
130,188,62
139,186,63
159,185,64
140,197,65
130,199,66
119,198,67
66,56,68
83,54,69
107,58,70
132,58,71
166,53,72
180,58,73
196,90,74
55,82,75
64,65,76
47,112,77
197,110,78
187,69,79
157,58,80
