X,Y,Point index
61,147,0
62,153,1
62,159,2
63,165,3
64,171,4
65,178,5
66,184,6
68,190,7
70,196,8
73,201,9
76,207,10
153,186,11
150,188,12
146,189,13
142,190,14
139,190,15
135,191,16
131,191,17
127,191,18
123,191,19
119,190,20
80,212,21
116,189,22
112,188,23
108,187,24
105,186,25
147,123,26
149,121,27
151,120,28
153,119,29
156,118,30
158,118,31
84,216,32
161,118,33
163,118,34
166,119,35
168,120,36
170,121,37
170,123,38
167,124,39
165,124,40
162,125,41
159,125,42
89,220,43
157,124,44
154,124,45
152,124,46
149,123,47
109,121,48
107,120,49
105,119,50
103,118,51
100,118,52
98,117,53
94,224,54
95,118,55
93,118,56
90,119,57
88,120,58
86,121,59
88,122,60
90,123,61
93,123,62
95,124,63
98,124,64
99,227,65
100,123,66
103,123,67
105,123,68
108,123,69
141,104,70
144,100,71
148,98,72
153,97,73
157,96,74
162,96,75
104,230,76
167,96,77
172,97,78
176,98,79
180,101,80
183,105,81
183,109,82
178,108,83
174,106,84
169,105,85
164,105,86
110,233,87
159,105,88
154,106,89
150,106,90
145,106,91
116,105,92
114,101,93
109,98,94
104,97,95
99,96,96
94,96,97
116,235,98
89,96,99
84,97,100
79,99,101
75,102,102
72,106,103
72,110,104
77,109,105
82,107,106
86,106,107
92,105,108
122,236,109
97,105,110
102,106,111
107,106,112
112,107,113
129,236,114
135,236,115
141,235,116
147,233,117
153,231,118
159,228,119
164,225,120
169,221,121
174,217,122
178,213,123
182,208,124
185,203,125
188,197,126
191,191,127
192,185,128
194,179,129
195,173,130
196,167,131
197,160,132
197,154,133
197,148,134
116,141,135
114,144,136
111,148,137
109,153,138
110,157,139
114,160,140
118,161,141
123,162,142
128,162,143
133,162,144
138,161,145
143,161,146
147,158,147
149,154,148
148,149,149
145,145,150
142,141,151
99,184,152
103,180,153
107,178,154
111,176,155
116,175,156
121,175,157
126,175,158
131,175,159
136,175,160
140,175,161
145,177,162
149,179,163
153,181,164
156,185,165
155,189,166
153,193,167
149,196,168
145,198,169
140,200,170
135,201,171
131,201,172
126,201,173
121,200,174
117,199,175
112,197,176
109,194,177
105,191,178
102,187,179
102,184,180
106,183,181
109,182,182
113,181,183
117,181,184
121,181,185
125,181,186
129,181,187
133,181,188
137,181,189
141,181,190
145,182,191
149,183,192
152,184,193
