X,Y,Point index
54,121,0
55,140,1
58,157,2
61,176,3
67,193,4
79,207,5
94,218,6
110,228,7
129,231,8
147,228,9
164,219,10
179,207,11
190,192,12
196,175,13
199,157,14
201,138,15
202,119,16
68,106,17
77,99,18
90,97,19
102,99,20
115,103,21
140,105,22
152,100,23
165,98,24
177,100,25
187,108,26
127,118,27
127,129,28
127,140,29
127,152,30
114,161,31
120,163,32
127,165,33
135,163,34
142,160,35
83,121,36
91,117,37
100,118,38
108,123,39
99,124,40
90,124,41
147,124,42
155,118,43
164,118,44
172,122,45
164,125,46
155,124,47
96,180,48
108,176,49
119,175,50
128,176,51
135,175,52
147,177,53
160,180,54
148,192,55
136,197,56
128,198,57
119,197,58
108,192,59
100,181,60
119,180,61
128,181,62
136,181,63
156,181,64
136,189,65
128,189,66
119,188,67
73,57,68
87,55,69
107,58,70
131,59,71
165,56,72
181,62,73
197,92,74
62,80,75
70,64,76
55,110,77
201,112,78
186,72,79
156,59,80
