X,Y,Point index
61,129,0
61,146,1
61,164,2
64,183,3
69,200,4
80,216,5
94,229,6
110,239,7
129,242,8
150,239,9
168,229,10
185,218,11
198,202,12
205,184,13
207,165,14
208,145,15
208,126,16
71,112,17
78,101,18
91,96,19
104,96,20
116,101,21
134,99,22
148,94,23
163,93,24
176,98,25
186,108,26
125,114,27
125,123,28
124,132,29
123,141,30
108,156,31
116,158,32
125,160,33
134,157,34
143,155,35
84,123,36
92,120,37
100,120,38
109,122,39
101,123,40
92,124,41
146,121,42
155,118,43
163,118,44
171,121,45
163,122,46
155,122,47
94,183,48
105,175,49
117,172,50
126,173,51
136,171,52
150,175,53
164,182,54
151,195,55
137,200,56
127,201,57
117,201,58
105,196,59
99,183,60
117,179,61
126,179,62
136,178,63
160,182,64
137,190,65
126,191,66
117,190,67
78,66,68
89,58,69
107,57,70
130,55,71
165,56,72
181,65,73
199,99,74
68,92,75
75,73,76
63,128,77
204,123,78
187,76,79
155,57,80
