X,Y,Point index
56,132,0
56,150,1
57,168,2
60,187,3
66,205,4
77,220,5
92,232,6
108,241,7
128,244,8
147,242,9
165,234,10
181,224,11
193,209,12
199,191,13
202,172,14
204,153,15
204,133,16
71,106,17
78,94,18
91,89,19
105,89,20
117,95,21
139,96,22
152,90,23
166,90,24
179,96,25
186,108,26
128,115,27
127,126,28
127,137,29
127,148,30
112,162,31
119,164,32
127,166,33
135,164,34
143,162,35
85,122,36
93,118,37
101,118,38
110,122,39
101,123,40
92,123,41
147,123,42
156,119,43
164,120,44
172,124,45
164,125,46
155,124,47
99,188,48
109,181,49
120,177,50
127,179,51
135,178,52
146,182,53
158,190,54
147,198,55
136,201,56
127,202,57
119,201,58
109,197,59
103,188,60
119,185,61
127,186,62
135,186,63
154,189,64
135,192,65
128,192,66
120,191,67
79,54,68
92,48,69
110,48,70
133,49,71
164,50,72
180,60,73
198,98,74
66,81,75
75,62,76
59,121,77
202,124,78
187,72,79
156,51,80
