X,Y,Point index
56,122,0
57,141,1
60,161,2
63,180,3
69,198,4
79,215,5
93,227,6
109,236,7
126,238,8
144,234,9
160,224,10
174,211,11
184,196,12
191,178,13
194,159,14
197,140,15
198,121,16
69,111,17
77,102,18
90,98,19
103,99,20
116,104,21
136,103,22
149,98,23
163,96,24
176,99,25
184,109,26
126,117,27
125,130,28
125,142,29
125,155,30
110,164,31
117,166,32
125,168,33
133,166,34
141,163,35
82,121,36
90,116,37
99,116,38
107,122,39
99,123,40
90,124,41
145,120,42
153,114,43
162,114,44
170,118,45
163,121,46
154,121,47
97,191,48
108,186,49
118,183,50
125,184,51
133,182,52
143,185,53
154,189,54
144,197,55
134,201,56
126,202,57
118,201,58
108,198,59
101,191,60
118,188,61
125,189,62
133,188,63
150,189,64
133,193,65
125,194,66
118,194,67
74,59,68
87,55,69
107,58,70
131,58,71
164,53,72
180,60,73
195,90,74
63,83,75
70,67,76
57,116,77
197,112,78
186,70,79
156,57,80
