X,Y,Point index
46,118,0
48,138,1
51,158,2
55,176,3
64,193,4
79,207,5
95,219,6
113,227,7
131,229,8
147,225,9
159,213,10
170,200,11
179,185,12
184,169,13
187,153,14
188,136,15
187,120,16
64,113,17
76,107,18
90,106,19
104,108,20
117,112,21
140,112,22
151,108,23
162,106,24
173,106,25
182,110,26
130,123,27
131,135,28
132,146,29
133,158,30
114,163,31
122,166,32
131,168,33
139,166,34
146,163,35
80,122,36
90,118,37
99,119,38
107,125,39
99,125,40
89,124,41
146,125,42
154,119,43
163,118,44
170,122,45
163,124,46
155,125,47
92,178,48
107,176,49
122,175,50
131,177,51
140,175,52
152,176,53
163,177,54
153,192,55
141,200,56
131,201,57
121,200,58
106,194,59
96,180,60
121,180,61
131,181,62
140,180,63
159,179,64
140,191,65
131,192,66
121,191,67
67,62,68
82,62,69
105,68,70
130,69,71
160,62,72
172,65,73
186,91,74
55,82,75
64,69,76
46,105,77
188,106,78
178,75,79
153,67,80
