X,Y,Point index
55,115,0
57,134,1
60,153,2
63,172,3
68,190,4
77,205,5
91,218,6
106,228,7
124,231,8
143,229,9
161,221,10
178,210,11
191,196,12
199,178,13
203,158,14
207,138,15
209,117,16
65,109,17
75,101,18
88,98,19
103,99,20
116,104,21
136,104,22
151,98,23
166,96,24
182,98,25
193,108,26
126,118,27
125,130,28
125,143,29
124,156,30
111,165,31
118,167,32
125,169,33
132,167,34
139,165,35
80,120,36
89,115,37
99,115,38
108,123,39
99,124,40
88,124,41
147,122,42
156,115,43
167,114,44
176,119,45
168,124,46
157,124,47
97,189,48
108,186,49
117,183,50
124,185,51
131,183,52
142,186,53
154,189,54
142,196,55
132,199,56
124,200,57
116,199,58
107,196,59
102,189,60
117,189,61
124,190,62
132,189,63
149,190,64
131,190,65
124,191,66
117,190,67
74,55,68
87,52,69
108,56,70
133,57,71
171,52,72
190,58,73
207,87,74
61,78,75
69,62,76
55,110,77
210,109,78
196,67,79
161,56,80
