X,Y,Point index
59,119,0
61,138,1
64,156,2
68,174,3
74,190,4
84,205,5
96,217,6
111,226,7
127,229,8
142,226,9
156,216,10
168,204,11
177,190,12
183,173,13
187,156,14
190,139,15
192,121,16
70,110,17
79,102,18
91,99,19
104,100,20
117,105,21
141,105,22
153,100,23
165,99,24
178,101,25
186,110,26
129,120,27
129,132,28
129,145,29
130,158,30
117,166,31
123,168,32
129,169,33
135,168,34
141,166,35
85,122,36
92,117,37
101,117,38
109,123,39
101,125,40
91,125,41
146,123,42
154,117,43
164,116,44
172,121,45
164,125,46
155,125,47
104,189,48
113,185,49
122,182,50
128,183,51
134,181,52
142,184,53
149,188,54
142,195,55
134,198,56
128,199,57
121,198,58
113,195,59
109,189,60
122,188,61
128,189,62
134,188,63
145,189,64
134,188,65
128,189,66
121,188,67
79,58,68
90,55,69
110,60,70
133,61,71
164,56,72
178,62,73
192,91,74
65,81,75
74,66,76
59,111,77
193,111,78
184,72,79
157,60,80
