X,Y,Point index
57,125,0
58,144,1
61,162,2
65,181,3
73,198,4
84,213,5
98,225,6
113,235,7
131,238,8
149,235,9
167,225,10
183,213,11
196,198,12
204,180,13
207,159,14
208,138,15
209,117,16
66,114,17
74,105,18
87,101,19
100,102,20
113,106,21
136,105,22
149,100,23
163,98,24
177,100,25
188,108,26
124,120,27
124,133,28
123,145,29
122,158,30
109,166,31
116,168,32
125,170,33
133,168,34
142,165,35
82,123,36
89,118,37
98,118,38
107,124,39
98,125,40
89,125,41
146,123,42
154,116,43
164,116,44
173,119,45
164,123,46
155,123,47
99,187,48
108,184,49
118,182,50
126,183,51
134,181,52
146,183,53
160,185,54
148,195,55
136,200,56
128,201,57
119,201,58
109,197,59
103,188,60
119,187,61
127,188,62
134,187,63
156,186,64
135,193,65
127,194,66
119,193,67
71,59,68
83,56,69
103,60,70
128,60,71
166,53,72
183,58,73
202,87,74
62,83,75
68,67,76
58,114,77
207,106,78
190,67,79
155,58,80
