X,Y,Point index
53,150,0
53,156,1
54,163,2
54,169,3
55,175,4
56,182,5
58,188,6
60,194,7
62,200,8
65,205,9
68,211,10
155,183,11
152,184,12
148,185,13
144,186,14
140,186,15
136,187,16
132,187,17
127,187,18
123,187,19
119,186,20
72,215,21
115,186,22
111,185,23
107,185,24
103,184,25
146,123,26
148,122,27
151,121,28
153,120,29
156,119,30
158,119,31
77,220,32
161,119,33
163,120,34
166,120,35
168,121,36
170,123,37
169,125,38
167,125,39
164,125,40
161,125,41
159,125,42
82,224,43
156,125,44
154,124,45
151,124,46
148,124,47
108,121,48
106,120,49
103,120,50
101,119,51
99,119,52
96,119,53
88,227,54
94,119,55
91,120,56
89,120,57
87,121,58
85,123,59
86,124,60
89,124,61
91,124,62
94,124,63
96,124,64
93,230,65
99,124,66
101,124,67
104,123,68
106,123,69
142,101,70
144,97,71
149,95,72
154,94,73
159,94,74
164,94,75
99,232,76
169,95,77
174,96,78
178,99,79
181,103,80
184,108,81
183,111,82
179,110,83
175,107,84
170,105,85
165,104,86
105,234,87
160,104,88
155,105,89
150,105,90
145,105,91
118,101,92
115,97,93
110,94,94
104,93,95
98,92,96
92,93,97
111,236,98
87,94,99
81,96,100
76,99,101
72,104,102
69,109,103
70,113,104
75,111,105
80,108,106
85,105,107
91,104,108
117,237,109
97,104,110
102,104,111
108,105,112
114,105,113
124,238,114
130,238,115
137,238,116
143,237,117
149,236,118
155,233,119
161,230,120
166,226,121
170,222,122
174,218,123
178,212,124
181,207,125
184,201,126
186,195,127
188,189,128
190,183,129
191,177,130
192,170,131
192,164,132
193,157,133
193,151,134
116,139,135
113,143,136
110,147,137
108,152,138
109,157,139
114,160,140
119,161,141
124,161,142
130,162,143
135,162,144
140,161,145
146,161,146
150,158,147
152,153,148
151,148,149
148,144,150
144,140,151
97,182,152
101,180,153
106,178,154
111,176,155
115,175,156
120,174,157
125,174,158
130,174,159
135,174,160
140,174,161
145,174,162
150,175,163
155,177,164
157,180,165
158,184,166
156,188,167
152,191,168
147,193,169
143,194,170
138,195,171
133,196,172
128,195,173
123,195,174
118,194,175
113,193,176
109,191,177
104,189,178
100,186,179
100,182,180
104,181,181
108,181,182
112,180,183
116,180,184
120,180,185
125,180,186
129,180,187
133,180,188
138,180,189
142,179,190
146,179,191
150,180,192
154,181,193
