X,Y,Point index
60,126,0
60,144,1
63,162,2
67,179,3
73,195,4
83,210,5
95,223,6
109,233,7
126,237,8
143,234,9
159,225,10
173,213,11
184,198,12
191,181,13
195,162,14
198,143,15
199,124,16
67,112,17
75,104,18
87,103,19
98,104,20
109,109,21
136,108,22
148,103,23
161,101,24
174,102,25
184,109,26
123,121,27
122,132,28
122,144,29
122,156,30
109,164,31
115,167,32
123,169,33
130,166,34
137,164,35
81,122,36
88,118,37
98,118,38
105,123,39
97,125,40
88,125,41
143,123,42
151,117,43
160,117,44
168,121,45
161,124,46
152,124,47
100,190,48
108,185,49
117,183,50
123,184,51
130,183,52
140,185,53
151,190,54
141,198,55
131,201,56
124,202,57
117,202,58
108,198,59
104,190,60
117,189,61
123,189,62
130,189,63
146,190,64
131,193,65
124,193,66
117,193,67
74,62,68
85,59,69
104,63,70
128,63,71
162,58,72
178,63,73
193,92,74
64,85,75
70,70,76
60,115,77
197,112,78
184,72,79
153,62,80
