X,Y,Point index
66,148,0
67,154,1
68,161,2
70,167,3
71,173,4
73,179,5
75,185,6
78,191,7
80,196,8
84,201,9
87,206,10
153,188,11
149,189,12
146,190,13
142,190,14
139,191,15
135,192,16
131,192,17
128,193,18
124,193,19
120,193,20
91,211,21
117,192,22
113,191,23
110,190,24
106,189,25
146,123,26
148,121,27
150,119,28
152,117,29
154,116,30
157,116,31
95,216,32
160,116,33
163,116,34
165,116,35
168,117,36
170,119,37
170,121,38
168,123,39
165,124,40
163,124,41
160,125,42
99,221,43
157,125,44
154,125,45
151,124,46
149,124,47
107,123,48
105,121,49
103,119,50
100,118,51
98,118,52
95,117,53
104,225,54
93,117,55
90,118,56
88,119,57
86,120,58
84,122,59
86,124,60
88,125,61
90,126,62
93,126,63
95,126,64
108,229,65
98,126,66
101,126,67
103,125,68
106,125,69
138,107,70
141,103,71
146,101,72
151,100,73
156,100,74
160,99,75
113,233,76
165,99,77
170,99,78
175,100,79
179,102,80
183,105,81
181,108,82
176,108,83
172,107,84
167,106,85
162,106,86
119,235,87
157,106,88
152,107,89
147,108,90
142,109,91
108,108,92
106,105,93
102,104,94
98,103,95
93,103,96
89,103,97
125,237,98
85,103,99
81,104,100
77,105,101
73,108,102
71,111,103
72,113,104
77,113,105
81,111,106
85,111,107
89,110,108
131,238,109
93,110,110
98,110,111
102,111,112
106,111,113
137,237,114
143,236,115
149,234,116
155,232,117
160,228,118
165,225,119
170,221,120
175,217,121
180,213,122
184,209,123
189,204,124
193,199,125
196,194,126
199,189,127
201,183,128
203,177,129
205,171,130
206,164,131
207,158,132
208,152,133
209,145,134
111,146,135
109,150,136
107,155,137
105,160,138
106,165,139
110,168,140
115,170,141
119,171,142
125,172,143
129,170,144
134,169,145
139,167,146
144,165,147
145,160,148
144,155,149
142,150,150
139,146,151
100,187,152
104,186,153
108,185,154
112,185,155
117,184,156
121,185,157
126,185,158
130,185,159
135,185,160
139,185,161
143,186,162
148,186,163
153,186,164
156,187,165
155,191,166
151,194,167
147,196,168
143,198,169
139,200,170
134,201,171
130,201,172
126,201,173
121,201,174
117,200,175
113,198,176
109,196,177
106,193,178
103,190,179
104,187,180
107,187,181
111,188,182
114,188,183
118,189,184
121,190,185
125,190,186
129,190,187
133,190,188
136,189,189
140,189,190
144,188,191
148,188,192
151,187,193
