X,Y,Point index
52,145,0
53,151,1
53,157,2
53,163,3
54,169,4
56,175,5
58,181,6
60,187,7
63,192,8
66,197,9
70,202,10
155,185,11
152,189,12
148,191,13
144,193,14
139,195,15
135,196,16
130,196,17
125,196,18
121,195,19
116,194,20
74,206,21
112,192,22
108,190,23
104,187,24
100,184,25
147,124,26
149,123,27
151,122,28
153,121,29
156,120,30
158,119,31
79,211,32
160,119,33
163,119,34
166,119,35
168,120,36
170,121,37
169,123,38
167,124,39
165,124,40
162,124,41
160,125,42
84,214,43
157,125,44
155,124,45
152,124,46
150,124,47
109,123,48
107,122,49
105,120,50
103,119,51
101,119,52
98,119,53
88,218,54
96,118,55
93,119,56
91,119,57
88,120,58
86,121,59
87,122,60
90,123,61
92,123,62
95,124,63
97,124,64
93,222,65
100,124,66
102,124,67
105,124,68
108,124,69
144,111,70
146,107,71
149,105,72
153,103,73
157,102,74
161,101,75
99,226,76
166,100,77
170,100,78
174,101,79
178,104,80
181,107,81
181,110,82
177,109,83
173,108,84
169,108,85
164,108,86
104,229,87
160,109,88
156,110,89
152,111,90
147,112,91
118,107,92
115,103,93
110,101,94
105,99,95
100,99,96
94,98,97
110,231,98
89,98,99
84,99,100
79,102,101
75,105,102
71,108,103
74,110,104
79,109,105
84,107,106
89,106,107
94,106,108
116,233,109
99,107,110
105,108,111
110,110,112
115,110,113
122,234,114
128,234,115
134,234,116
140,232,117
146,230,118
151,226,119
156,222,120
160,218,121
164,213,122
168,208,123
171,203,124
175,198,125
178,193,126
180,187,127
182,181,128
184,175,129
185,169,130
186,163,131
186,157,132
187,150,133
187,144,134
117,141,135
114,145,136
111,150,137
109,154,138
111,159,139
115,162,140
120,164,141
126,165,142
131,166,143
136,165,144
141,164,145
147,163,146
151,160,147
153,156,148
152,151,149
149,146,150
145,142,151
94,180,152
99,178,153
104,177,154
110,176,155
116,175,156
122,175,157
128,175,158
133,175,159
139,175,160
145,175,161
151,175,162
156,176,163
160,179,164
161,185,165
158,190,166
154,195,167
150,199,168
146,203,169
141,205,170
135,206,171
129,207,172
123,206,173
118,204,174
113,202,175
108,198,176
104,194,177
100,190,178
96,185,179
97,181,180
102,180,181
106,180,182
111,180,183
116,180,184
120,180,185
125,181,186
130,181,187
134,181,188
139,181,189
144,180,190
148,180,191
153,180,192
156,181,193
