X,Y,Point index
51,120,0
54,140,1
57,159,2
60,178,3
67,195,4
80,210,5
95,222,6
112,231,7
130,233,8
146,229,9
161,218,10
174,205,11
184,190,12
190,173,13
192,155,14
194,137,15
195,118,16
65,111,17
75,103,18
88,101,19
101,103,20
114,107,21
141,107,22
153,102,23
166,100,24
178,102,25
186,110,26
129,122,27
129,135,28
130,148,29
131,162,30
115,168,31
122,170,32
130,173,33
137,170,34
144,167,35
81,123,36
90,118,37
99,118,38
108,125,39
99,126,40
89,126,41
146,124,42
155,118,43
164,117,44
172,121,45
165,125,46
156,125,47
98,185,48
111,184,49
122,183,50
129,184,51
137,182,52
147,183,53
157,184,54
148,195,55
138,200,56
130,201,57
122,200,58
110,196,59
102,186,60
122,187,61
129,188,62
137,187,63
153,185,64
137,192,65
129,193,66
122,193,67
70,56,68
84,55,69
106,61,70
131,61,71
163,56,72
177,60,73
194,88,74
57,78,75
66,64,76
50,106,77
196,106,78
184,70,79
156,60,80
