X,Y,Point index
58,151,0
58,156,1
59,163,2
60,169,3
62,175,4
63,181,5
66,187,6
68,192,7
71,198,8
74,203,9
78,208,10
156,185,11
153,189,12
149,191,13
145,193,14
140,195,15
136,196,16
131,196,17
126,196,18
121,196,19
117,195,20
82,213,21
112,193,22
108,191,23
104,189,24
101,186,25
147,124,26
149,122,27
151,120,28
153,119,29
156,117,30
158,117,31
86,217,32
161,116,33
164,117,34
167,117,35
169,119,36
172,120,37
172,123,38
170,124,39
167,125,40
164,125,41
161,125,42
91,221,43
158,125,44
155,125,45
152,125,46
149,125,47
107,123,48
105,121,49
103,120,50
101,118,51
98,118,52
95,118,53
96,225,54
92,118,55
90,118,56
87,120,57
85,121,58
83,123,59
84,124,60
87,125,61
89,126,62
92,126,63
95,126,64
101,229,65
98,126,66
101,125,67
103,125,68
106,125,69
143,106,70
146,102,71
150,100,72
154,99,73
159,98,74
164,98,75
106,232,76
168,98,77
173,99,78
177,100,79
181,103,80
184,106,81
183,109,82
179,107,83
175,105,84
170,104,85
165,104,86
112,235,87
161,105,88
156,106,89
152,107,90
147,108,91
111,105,92
107,101,93
103,99,94
98,98,95
93,98,96
87,98,97
118,237,98
82,99,99
78,101,100
74,103,101
70,107,102
67,111,103
70,112,104
74,110,105
78,108,106
83,106,107
88,105,108
124,238,109
93,106,110
98,106,111
103,107,112
108,108,113
130,239,114
136,238,115
142,237,116
148,235,117
153,232,118
158,228,119
163,224,120
168,220,121
172,215,122
176,211,123
180,206,124
183,201,125
186,195,126
189,190,127
191,184,128
193,178,129
195,172,130
196,166,131
197,159,132
198,153,133
198,147,134
116,143,135
113,147,136
110,152,137
108,156,138
110,161,139
114,163,140
119,165,141
124,166,142
129,167,143
134,167,144
139,165,145
144,163,146
149,160,147
150,156,148
148,151,149
145,147,150
142,142,151
94,182,152
99,179,153
105,178,154
110,177,155
116,177,156
122,177,157
128,177,158
133,177,159
139,177,160
145,177,161
150,177,162
156,178,163
160,180,164
161,185,165
158,190,166
154,194,167
150,198,168
146,202,169
141,204,170
135,206,171
129,206,172
124,206,173
118,205,174
113,202,175
108,200,176
104,196,177
100,192,178
97,187,179
97,182,180
102,181,181
106,181,182
111,181,183
116,181,184
121,182,185
125,182,186
130,182,187
135,182,188
140,181,189
145,181,190
149,180,191
154,180,192
157,182,193
