X,Y,Point index
44,133,0
46,152,1
50,172,2
55,190,3
64,207,4
78,221,5
95,232,6
113,238,7
132,239,8
148,234,9
159,223,10
168,209,11
174,193,12
179,177,13
181,160,14
182,144,15
180,127,16
63,118,17
73,107,18
88,102,19
104,104,20
119,109,21
138,108,22
149,101,23
161,98,24
173,100,25
179,109,26
129,123,27
131,135,28
134,147,29
136,159,30
117,170,31
125,172,32
134,174,33
141,171,34
147,168,35
80,129,36
88,123,37
98,123,38
107,129,39
98,131,40
88,132,41
143,126,42
152,120,43
161,119,44
168,123,45
162,127,46
153,127,47
100,193,48
114,189,49
126,186,50
133,188,51
140,185,52
148,187,53
156,190,54
148,197,55
140,202,56
133,203,57
126,203,58
114,201,59
105,193,60
126,192,61
133,193,62
140,191,63
152,190,64
140,193,65
133,194,66
126,194,67
65,65,68
80,60,69
104,62,70
127,62,71
154,56,72
165,63,73
179,94,74
52,90,75
61,73,76
43,123,77
179,115,78
172,74,79
149,60,80
