X,Y,Point index
66,148,0
67,154,1
67,160,2
68,166,3
69,172,4
70,177,5
71,183,6
73,189,7
75,194,8
78,200,9
81,204,10
155,184,11
151,186,12
148,188,13
144,190,14
139,191,15
135,191,16
131,192,17
126,192,18
122,191,19
118,190,20
85,209,21
114,189,22
110,187,23
106,185,24
103,182,25
147,125,26
148,123,27
151,122,28
153,121,29
155,120,30
158,119,31
89,213,32
161,119,33
163,119,34
166,120,35
168,121,36
170,123,37
170,125,38
168,126,39
165,126,40
163,126,41
160,126,42
94,217,43
157,126,44
154,126,45
152,126,46
149,126,47
109,124,48
107,123,49
105,121,50
103,120,51
101,119,52
98,119,53
98,221,54
95,119,55
93,119,56
91,120,57
88,121,58
86,123,59
87,124,60
89,125,61
92,125,62
94,126,63
97,126,64
103,224,65
100,126,66
102,125,67
105,125,68
107,125,69
142,108,70
144,105,71
148,102,72
152,101,73
156,101,74
161,100,75
108,227,76
165,100,77
169,101,78
173,102,79
177,104,80
180,107,81
179,110,82
175,108,83
171,107,84
167,107,85
162,107,86
113,230,87
158,107,88
154,108,89
150,109,90
146,110,91
113,107,92
110,104,93
106,102,94
102,101,95
97,100,96
93,100,97
119,231,98
88,101,99
84,102,100
80,104,101
77,107,102
74,110,103
76,111,104
80,110,105
84,108,106
89,107,107
93,107,108
125,232,109
98,107,110
102,108,111
106,109,112
111,110,113
130,233,114
136,233,115
142,232,116
148,230,117
153,227,118
158,225,119
163,221,120
168,218,121
172,214,122
176,210,123
180,206,124
184,201,125
187,196,126
189,191,127
191,185,128
192,179,129
193,173,130
194,168,131
194,162,132
194,156,133
195,150,134
116,142,135
113,146,136
111,150,137
109,154,138
111,159,139
114,161,140
119,163,141
123,165,142
128,166,143
133,165,144
137,163,145
142,162,146
146,160,147
148,155,148
147,151,149
144,147,150
141,142,151
97,178,152
101,176,153
106,175,154
111,174,155
117,174,156
122,174,157
127,174,158
132,175,159
138,174,160
143,175,161
148,175,162
153,176,163
157,178,164
158,183,165
156,187,166
153,191,167
149,195,168
144,198,169
140,199,170
134,201,171
129,201,172
124,201,173
119,199,174
114,197,175
110,195,176
106,191,177
102,187,178
100,183,179
100,179,180
104,178,181
108,178,182
112,178,183
117,178,184
121,179,185
125,179,186
130,179,187
134,179,188
139,179,189
143,179,190
147,179,191
152,179,192
155,180,193
