X,Y,Point index
48,147,0
49,153,1
49,160,2
50,167,3
50,173,4
52,180,5
53,186,6
55,193,7
57,199,8
61,205,9
64,210,10
155,190,11
151,191,12
147,191,13
143,192,14
139,192,15
135,193,16
131,193,17
127,193,18
122,193,19
118,192,20
69,215,21
114,192,22
110,191,23
106,191,24
102,191,25
149,124,26
150,122,27
152,120,28
155,119,29
157,118,30
160,117,31
74,220,32
162,117,33
165,117,34
167,118,35
170,119,36
172,120,37
172,122,38
170,123,39
167,124,40
165,124,41
162,124,42
79,224,43
159,124,44
156,124,45
154,124,46
151,124,47
108,123,48
107,122,49
104,120,50
102,119,51
99,118,52
97,118,53
85,227,54
94,118,55
91,118,56
89,119,57
86,120,58
84,122,59
85,123,60
87,124,61
90,125,62
93,125,63
95,125,64
91,231,65
98,125,66
101,125,67
104,125,68
106,125,69
144,109,70
147,105,71
151,104,72
155,103,73
160,102,74
165,102,75
96,234,76
169,102,77
174,103,78
179,104,79
183,106,80
186,109,81
184,112,82
179,112,83
175,111,84
170,110,85
166,110,86
103,236,87
161,110,88
156,110,89
152,111,90
147,111,91
116,108,92
113,105,93
108,103,94
103,103,95
97,102,96
92,102,97
109,238,98
86,103,99
81,104,100
76,106,101
72,109,102
68,113,103
71,114,104
76,113,105
82,112,106
87,111,107
92,111,108
116,239,109
97,111,110
103,111,111
108,111,112
113,111,113
122,240,114
129,240,115
136,239,116
143,238,117
149,236,118
155,233,119
161,230,120
166,226,121
171,222,122
175,217,123
179,211,124
183,206,125
186,200,126
189,194,127
191,188,128
193,181,129
194,175,130
195,168,131
196,161,132
197,155,133
197,148,134
116,146,135
113,150,136
109,155,137
107,161,138
109,166,139
113,169,140
119,171,141
125,173,142
130,173,143
136,173,144
142,172,145
147,170,146
152,166,147
153,161,148
152,156,149
148,151,150
145,146,151
95,189,152
100,188,153
105,187,154
109,187,155
114,187,156
119,187,157
124,187,158
129,187,159
134,187,160
138,187,161
143,187,162
148,187,163
153,187,164
157,188,165
156,192,166
153,195,167
149,197,168
144,199,169
140,200,170
135,201,171
130,201,172
125,201,173
121,200,174
116,199,175
111,198,176
107,196,177
103,194,178
99,192,179
99,190,180
103,190,181
107,190,182
111,191,183
115,191,184
119,191,185
123,192,186
127,192,187
132,192,188
136,192,189
140,191,190
144,191,191
148,190,192
153,190,193
