X,Y,Point index
59,116,0
60,135,1
63,154,2
66,172,3
72,189,4
84,204,5
97,217,6
111,229,7
127,233,8
143,230,9
159,219,10
175,207,11
187,192,12
195,175,13
199,156,14
201,137,15
204,117,16
68,109,17
77,102,18
89,102,19
101,105,20
112,110,21
141,110,22
153,104,23
166,101,24
179,102,25
189,108,26
126,123,27
126,137,28
125,151,29
125,165,30
111,167,31
118,170,32
125,173,33
133,170,34
140,167,35
83,122,36
91,119,37
101,120,38
109,125,39
100,126,40
90,126,41
147,125,42
155,119,43
165,119,44
173,123,45
166,126,46
156,126,47
95,181,48
106,180,49
117,180,50
126,182,51
135,180,52
147,180,53
159,182,54
148,199,55
136,207,56
126,208,57
117,207,58
105,199,59
100,183,60
117,184,61
126,185,62
135,184,63
155,183,64
135,198,65
126,199,66
117,197,67
76,55,68
88,55,69
108,62,70
132,63,71
167,55,72
183,57,73
200,82,74
65,75,75
72,62,76
58,99,77
203,99,78
189,66,79
158,61,80
