X,Y,Point index
64,123,0
65,141,1
68,158,2
72,175,3
78,191,4
88,204,5
100,216,6
113,225,7
128,228,8
144,225,9
159,217,10
172,206,11
183,193,12
191,177,13
195,159,14
198,141,15
200,122,16
70,109,17
78,101,18
90,98,19
102,100,20
114,104,21
140,103,22
153,98,23
166,96,24
180,98,25
189,107,26
127,121,27
127,133,28
127,145,29
127,158,30
115,166,31
121,168,32
127,169,33
134,167,34
141,166,35
84,122,36
92,117,37
101,117,38
110,125,39
101,126,40
91,126,41
147,124,42
155,116,43
165,116,44
173,120,45
166,125,46
156,125,47
106,189,48
114,184,49
122,181,50
127,183,51
133,181,52
142,184,53
151,188,54
143,196,55
134,200,56
128,201,57
122,200,58
114,197,59
110,189,60
122,188,61
128,188,62
134,187,63
147,188,64
134,191,65
128,192,66
122,191,67
80,58,68
91,55,69
109,58,70
132,59,71
165,54,72
180,59,73
198,87,74
67,80,75
75,65,76
62,111,77
201,108,78
188,69,79
157,58,80
