X,Y,Point index
56,151,0
57,157,1
57,164,2
58,171,3
59,178,4
61,185,5
62,191,6
64,198,7
67,205,8
70,211,9
74,217,10
157,196,11
153,197,12
149,199,13
145,201,14
141,202,15
137,203,16
133,203,17
128,203,18
124,203,19
120,202,20
78,223,21
115,200,22
112,199,23
108,197,24
104,195,25
148,125,26
149,122,27
152,120,28
154,119,29
157,118,30
160,117,31
82,228,32
163,117,33
166,118,34
168,118,35
171,119,36
173,121,37
174,124,38
171,125,39
168,126,40
165,126,41
162,126,42
87,233,43
159,126,44
156,126,45
153,125,46
150,125,47
108,122,48
106,119,49
104,117,50
102,116,51
99,115,52
96,115,53
92,239,54
93,115,55
91,115,56
88,116,57
85,117,58
83,119,59
83,121,60
86,122,61
89,123,62
91,124,63
94,124,64
97,244,65
97,124,66
100,124,67
103,124,68
106,123,69
141,110,70
144,106,71
149,104,72
154,103,73
159,102,74
164,102,75
103,248,76
170,102,77
175,102,78
180,104,79
184,106,80
188,110,81
187,114,82
182,113,83
177,111,84
172,111,85
167,111,86
109,251,87
161,111,88
156,111,89
151,112,90
145,112,91
115,108,92
112,104,93
107,102,94
102,101,95
97,100,96
91,100,97
115,254,98
86,100,99
81,101,100
76,103,101
71,106,102
68,110,103
70,112,104
75,111,105
80,110,106
85,109,107
91,108,108
122,255,109
96,109,110
102,110,111
107,111,112
112,111,113
129,256,114
136,256,115
142,255,116
149,253,117
155,250,118
160,245,119
165,241,120
170,235,121
174,230,122
178,224,123
182,219,124
186,212,125
189,206,126
191,200,127
193,193,128
195,186,129
196,179,130
197,172,131
198,165,132
199,158,133
201,151,134
115,148,135
112,152,136
109,157,137
108,163,138
109,168,139
113,171,140
118,174,141
124,176,142
129,177,143
134,176,144
140,174,145
145,173,146
150,170,147
152,165,148
151,160,149
148,155,150
146,149,151
95,191,152
100,190,153
106,189,154
111,189,155
117,189,156
122,189,157
128,189,158
133,190,159
139,189,160
144,189,161
150,189,162
155,190,163
159,192,164
161,195,165
159,200,166
155,204,167
150,207,168
146,210,169
141,212,170
136,214,171
130,214,172
125,214,173
120,212,174
115,210,175
110,207,176
106,203,177
102,199,178
99,195,179
100,193,180
105,193,181
109,194,182
113,194,183
118,195,184
122,195,185
127,196,186
131,196,187
135,196,188
140,195,189
144,195,190
148,194,191
152,194,192
157,194,193
