X,Y,Point index
64,129,0
65,145,1
66,162,2
69,179,3
74,195,4
84,209,5
98,220,6
112,230,7
129,233,8
146,230,9
162,222,10
176,211,11
187,198,12
193,182,13
195,165,14
196,148,15
196,131,16
71,112,17
79,103,18
90,100,19
103,101,20
114,106,21
142,105,22
153,100,23
165,100,24
177,103,25
185,111,26
127,120,27
127,132,28
127,143,29
126,155,30
113,161,31
120,164,32
127,166,33
134,164,34
141,162,35
85,123,36
93,119,37
102,119,38
110,125,39
101,126,40
92,125,41
146,125,42
155,119,43
164,119,44
172,124,45
164,126,46
155,126,47
96,178,48
107,174,49
119,173,50
127,175,51
136,174,52
149,175,53
163,179,54
150,193,55
137,199,56
127,200,57
118,199,58
106,193,59
100,179,60
119,179,61
127,180,62
136,179,63
158,180,64
137,192,65
127,192,66
119,191,67
79,62,68
90,59,69
109,62,70
132,62,71
164,60,72
178,65,73
196,94,74
68,84,75
75,69,76
62,113,77
199,114,78
185,75,79
156,63,80
