X,Y,Point index
47,120,0
47,141,1
49,162,2
53,182,3
62,200,4
76,216,5
92,229,6
110,240,7
129,242,8
147,238,9
161,224,10
174,209,11
184,192,12
191,174,13
194,154,14
195,134,15
195,115,16
65,110,17
75,101,18
89,99,19
103,101,20
116,107,21
138,106,22
150,100,23
162,98,24
174,99,25
182,107,26
127,121,27
128,136,28
128,151,29
129,166,30
111,170,31
119,173,32
128,176,33
137,173,34
145,169,35
81,122,36
90,118,37
99,119,38
107,124,39
98,125,40
89,125,41
145,123,42
153,118,43
162,117,44
169,120,45
162,124,46
154,124,47
94,186,48
107,185,49
119,185,50
128,187,51
137,185,52
149,184,53
160,185,54
150,199,55
138,206,56
128,207,57
119,206,58
107,200,59
98,188,60
119,190,61
128,191,62
138,189,63
157,186,64
138,197,65
128,198,66
119,197,67
68,52,68
83,52,69
105,57,70
129,58,71
160,50,72
174,53,73
190,83,74
57,75,75
65,60,76
48,103,77
192,101,78
180,64,79
153,56,80
