X,Y,Point index
66,146,0
67,152,1
68,157,2
69,163,3
70,169,4
72,174,5
74,180,6
76,185,7
78,191,8
81,196,9
84,201,10
151,189,11
148,191,12
145,193,13
142,195,14
138,196,15
134,196,16
131,197,17
127,197,18
123,196,19
119,195,20
88,205,21
116,194,22
113,192,23
110,190,24
107,188,25
146,127,26
147,125,27
149,124,28
151,122,29
154,122,30
156,121,31
91,210,32
158,121,33
161,121,34
163,121,35
166,122,36
168,124,37
168,126,38
165,127,39
163,127,40
161,128,41
158,128,42
95,214,43
156,128,44
153,128,45
151,127,46
148,127,47
111,125,48
109,124,49
107,122,50
105,121,51
103,121,52
101,120,53
99,218,54
98,120,55
96,121,56
94,121,57
92,122,58
90,123,59
91,125,60
93,126,61
95,126,62
97,127,63
100,127,64
103,222,65
102,127,66
105,127,67
107,127,68
110,127,69
141,115,70
143,112,71
147,110,72
151,109,73
155,108,74
159,107,75
108,226,76
163,107,77
168,107,78
172,108,79
176,110,80
178,113,81
177,116,82
173,115,83
169,115,84
165,115,85
160,115,86
113,228,87
156,115,88
152,116,89
148,117,90
144,117,91
116,114,92
114,111,93
110,109,94
106,108,95
101,107,96
97,106,97
118,230,98
92,106,99
88,106,100
84,108,101
80,110,102
77,113,103
78,116,104
83,115,105
87,114,106
91,114,107
95,114,108
124,231,109
100,114,110
104,115,111
109,115,112
113,116,113
129,232,114
135,232,115
141,230,116
146,228,117
151,226,118
156,222,119
160,218,120
164,214,121
167,210,122
171,205,123
174,200,124
177,195,125
179,190,126
182,185,127
184,180,128
186,174,129
187,168,130
189,163,131
190,157,132
191,151,133
192,145,134
117,147,135
115,150,136
112,154,137
111,159,138
112,163,139
116,166,140
120,167,141
125,169,142
130,171,143
134,170,144
139,169,145
143,167,146
147,164,147
149,160,148
147,156,149
145,151,150
143,147,151
101,185,152
105,183,153
109,182,154
114,181,155
118,181,156
123,181,157
128,181,158
133,181,159
138,181,160
142,181,161
147,182,162
151,183,163
155,185,164
155,189,165
153,193,166
150,197,167
147,200,168
143,203,169
139,205,170
134,206,171
129,206,172
125,206,173
120,205,174
116,203,175
112,200,176
109,196,177
106,193,178
103,189,179
104,186,180
107,185,181
111,185,182
115,185,183
119,185,184
122,185,185
126,186,186
130,186,187
134,186,188
138,186,189
142,186,190
145,186,191
149,186,192
151,187,193
