X,Y,Point index
50,120,0
50,141,1
52,162,2
56,182,3
64,200,4
78,216,5
95,229,6
112,241,7
131,244,8
149,239,9
163,225,10
175,209,11
185,193,12
191,175,13
193,157,14
194,139,15
194,120,16
65,116,17
76,106,18
90,103,19
105,106,20
119,111,21
141,111,22
153,106,23
166,104,24
178,106,25
186,115,26
130,122,27
131,136,28
132,149,29
133,163,30
113,168,31
122,171,32
132,175,33
141,171,34
148,167,35
82,123,36
91,120,37
100,120,38
109,124,39
100,125,40
91,125,41
147,124,42
156,120,43
164,120,44
172,123,45
164,125,46
156,125,47
94,185,48
108,184,49
122,183,50
131,185,51
141,183,52
153,183,53
163,183,54
153,198,55
141,205,56
131,207,57
121,206,58
108,199,59
98,186,60
122,188,61
131,189,62
141,187,63
159,185,64
141,196,65
131,198,66
121,197,67
68,59,68
83,58,69
107,63,70
133,64,71
166,58,72
180,62,73
192,92,74
57,82,75
65,67,76
49,109,77
193,109,78
185,73,79
158,63,80
