X,Y,Point index
55,132,0
56,150,1
59,167,2
63,184,3
70,200,4
82,214,5
97,224,6
114,233,7
132,235,8
150,232,9
165,222,10
177,210,11
186,196,12
191,180,13
193,164,14
194,147,15
194,131,16
67,114,17
76,105,18
89,101,19
103,102,20
116,106,21
140,106,22
152,102,23
165,101,24
177,105,25
185,113,26
129,119,27
130,130,28
130,142,29
131,154,30
115,162,31
122,164,32
131,166,33
138,164,34
145,161,35
82,124,36
90,120,37
99,120,38
108,125,39
99,126,40
90,126,41
147,125,42
156,120,43
164,120,44
172,124,45
165,126,46
156,126,47
96,180,48
109,176,49
122,174,50
130,176,51
140,174,52
152,176,53
163,179,54
152,192,55
141,198,56
131,199,57
122,198,58
109,193,59
100,181,60
122,180,61
130,181,62
140,180,63
159,180,64
140,189,65
131,190,66
122,190,67
71,64,68
85,61,69
106,63,70
131,63,71
162,61,72
176,67,73
193,98,74
60,87,75
68,72,76
53,117,77
195,118,78
183,77,79
155,64,80
