X,Y,Point index
57,119,0
59,138,1
61,156,2
64,175,3
71,191,4
83,206,5
98,218,6
113,229,7
130,233,8
147,230,9
162,220,10
176,207,11
187,193,12
194,176,13
197,158,14
198,140,15
199,121,16
68,107,17
78,99,18
91,98,19
104,101,20
116,106,21
142,108,22
154,103,23
167,101,24
180,103,25
189,111,26
129,122,27
130,135,28
130,147,29
130,160,30
115,164,31
122,167,32
130,170,33
137,167,34
144,165,35
85,121,36
93,116,37
103,117,38
111,125,39
101,126,40
91,125,41
147,126,42
155,119,43
165,119,44
173,124,45
166,128,46
156,128,47
95,178,48
108,177,49
121,177,50
130,178,51
139,177,52
151,178,53
163,180,54
152,197,55
139,203,56
130,204,57
120,203,58
107,195,59
100,180,60
121,182,61
130,183,62
139,182,63
159,182,64
139,194,65
130,195,66
120,193,67
76,54,68
89,54,69
109,59,70
133,60,71
165,56,72
179,61,73
197,90,74
64,75,75
72,61,76
57,102,77
199,108,78
186,71,79
157,60,80
