X,Y,Point index
61,145,0
61,152,1
62,158,2
63,165,3
64,172,4
66,179,5
68,185,6
70,191,7
73,198,8
77,204,9
80,209,10
154,189,11
150,190,12
146,191,13
142,192,14
138,193,15
134,194,16
130,195,17
125,195,18
121,194,19
116,194,20
84,214,21
112,192,22
108,191,23
105,189,24
101,187,25
146,124,26
148,122,27
150,121,28
153,119,29
155,118,30
158,118,31
89,219,32
161,117,33
163,118,34
166,118,35
169,119,36
171,121,37
170,124,38
168,125,39
165,125,40
162,126,41
160,126,42
93,224,43
157,126,44
154,125,45
151,125,46
148,125,47
107,121,48
106,120,49
104,118,50
101,117,51
99,117,52
96,117,53
98,229,54
93,117,55
91,117,56
88,118,57
86,119,58
84,121,59
85,122,60
88,123,61
90,124,62
93,124,63
96,124,64
103,233,65
98,124,66
101,124,67
104,124,68
106,123,69
139,105,70
143,101,71
147,99,72
152,98,73
158,97,74
163,96,75
109,236,76
168,96,77
173,97,78
178,98,79
183,101,80
187,104,81
185,107,82
180,106,83
175,105,84
169,104,85
164,104,86
115,239,87
159,105,88
154,106,89
149,107,90
143,108,91
109,105,92
106,102,93
102,99,94
98,98,95
93,97,96
89,97,97
121,241,98
84,97,99
79,97,100
75,99,101
71,102,102
69,105,103
71,107,104
75,106,105
80,105,106
84,105,107
89,105,108
128,241,109
93,105,110
98,106,111
102,107,112
107,108,113
134,241,114
140,240,115
147,238,116
153,235,117
158,232,118
164,229,119
170,225,120
175,222,121
180,217,122
185,213,123
190,208,124
194,202,125
198,197,126
201,191,127
203,185,128
206,178,129
207,171,130
209,165,131
209,158,132
210,151,133
211,144,134
113,146,135
110,150,136
107,155,137
106,160,138
107,165,139
110,169,140
115,172,141
120,174,142
125,175,143
131,174,144
136,172,145
140,170,146
144,166,147
145,161,148
144,156,149
141,151,150
139,146,151
94,184,152
99,183,153
105,184,154
110,184,155
115,185,156
120,185,157
125,186,158
130,186,159
135,185,160
140,185,161
145,185,162
150,185,163
155,186,164
157,189,165
154,193,166
150,196,167
146,198,168
141,200,169
137,202,170
132,203,171
127,204,172
122,203,173
117,202,174
112,200,175
108,198,176
104,195,177
101,191,178
98,188,179
97,185,180
102,186,181
106,187,182
110,188,183
115,189,184
119,190,185
123,190,186
128,190,187
132,190,188
136,190,189
141,189,190
145,188,191
149,187,192
154,187,193
