X,Y,Point index
52,118,0
53,139,1
54,159,2
57,179,3
64,197,4
75,214,5
90,228,6
107,239,7
126,242,8
145,238,9
161,228,10
175,214,11
186,198,12
193,180,13
196,161,14
198,143,15
199,124,16
68,110,17
78,101,18
91,98,19
105,101,20
118,106,21
140,106,22
153,101,23
166,100,24
179,103,25
187,113,26
129,120,27
129,134,28
129,148,29
129,162,30
111,167,31
119,170,32
128,173,33
137,170,34
145,167,35
83,121,36
91,117,37
101,117,38
109,124,39
100,124,40
91,124,41
147,124,42
156,118,43
165,118,44
172,123,45
165,125,46
156,125,47
91,183,48
105,181,49
118,181,50
127,182,51
137,181,52
150,181,53
162,183,54
150,198,55
137,205,56
127,206,57
117,205,58
104,198,59
95,184,60
118,185,61
127,186,62
137,185,63
158,185,64
137,196,65
127,198,66
117,196,67
73,54,68
88,53,69
110,58,70
134,59,71
167,55,72
181,60,73
197,90,74
61,77,75
70,61,76
52,105,77
199,109,78
187,71,79
159,59,80
