X,Y,Point index
57,151,0
58,158,1
59,164,2
59,171,3
60,177,4
62,183,5
64,190,6
66,196,7
69,202,8
72,207,9
76,213,10
157,188,11
153,191,12
149,193,13
145,195,14
140,197,15
136,197,16
131,198,17
126,198,18
121,197,19
117,197,20
80,218,21
112,195,22
108,193,23
104,191,24
100,189,25
148,125,26
149,123,27
151,121,28
153,119,29
156,118,30
159,117,31
84,223,32
161,117,33
164,117,34
167,118,35
169,119,36
171,121,37
171,124,38
169,125,39
166,125,40
164,126,41
161,126,42
89,227,43
158,126,44
155,126,45
153,125,46
150,125,47
109,123,48
107,121,49
105,120,50
103,118,51
100,117,52
97,117,53
94,232,54
94,117,55
92,117,56
89,118,57
87,120,58
85,121,59
86,123,60
88,124,61
91,125,62
93,125,63
96,126,64
98,236,65
99,126,66
102,125,67
105,125,68
108,125,69
143,111,70
145,107,71
150,105,72
154,104,73
158,103,74
163,103,75
104,239,76
168,103,77
172,103,78
177,104,79
181,106,80
184,109,81
182,113,82
178,111,83
174,111,84
169,110,85
165,111,86
109,242,87
160,111,88
156,112,89
151,113,90
146,113,91
115,109,92
111,106,93
106,104,94
101,103,95
96,102,96
91,102,97
115,245,98
86,102,99
81,103,100
76,105,101
72,108,102
69,112,103
72,113,104
77,112,105
82,110,106
87,110,107
92,110,108
122,246,109
97,111,110
102,111,111
107,112,112
113,113,113
128,247,114
134,247,115
141,246,116
146,243,117
152,241,118
157,237,119
162,232,120
166,227,121
170,222,122
174,217,123
178,212,124
182,207,125
185,201,126
188,195,127
190,188,128
191,182,129
192,175,130
193,169,131
193,162,132
194,155,133
194,148,134
117,146,135
114,150,136
111,154,137
109,159,138
111,165,139
115,168,140
119,170,141
124,172,142
130,173,143
135,172,144
139,171,145
144,168,146
149,166,147
150,161,148
149,155,149
146,151,150
143,146,151
94,185,152
99,183,153
105,182,154
110,182,155
116,182,156
122,182,157
127,182,158
133,182,159
139,182,160
144,181,161
150,181,162
155,182,163
160,184,164
161,188,165
158,193,166
154,197,167
150,201,168
146,205,169
141,207,170
135,208,171
130,209,172
124,208,173
119,207,174
113,205,175
109,202,176
104,198,177
100,194,178
97,190,179
97,185,180
102,185,181
106,186,182
111,186,183
116,186,184
121,187,185
125,188,186
130,188,187
135,188,188
140,187,189
144,186,190
149,186,191
154,185,192
158,185,193
