X,Y,Point index
53,136,0
55,154,1
57,172,2
60,189,3
66,206,4
77,219,5
93,228,6
111,233,7
130,234,8
148,231,9
161,223,10
172,212,11
179,197,12
182,181,13
184,166,14
185,151,15
185,136,16
70,116,17
77,103,18
92,96,19
107,96,20
121,101,21
137,101,22
150,98,23
164,98,24
175,105,25
180,118,26
130,113,27
131,122,28
132,131,29
134,140,30
116,155,31
124,157,32
132,158,33
139,157,34
145,155,35
85,123,36
92,118,37
100,117,38
109,121,39
101,122,40
93,123,41
145,121,42
153,118,43
161,119,44
167,124,45
161,124,46
153,123,47
103,188,48
114,180,49
125,175,50
131,177,51
138,175,52
146,179,53
154,187,54
146,190,55
138,191,56
131,191,57
124,191,58
114,191,59
107,187,60
124,182,61
131,182,62
138,181,63
150,186,64
138,184,65
131,185,66
124,185,67
73,72,68
86,64,69
108,62,70
131,62,71
160,65,72
172,77,73
184,113,74
60,98,75
69,80,76
52,136,77
185,138,78
178,88,79
154,66,80
