X,Y,Point index
61,149,0
62,155,1
63,161,2
64,168,3
65,174,4
67,180,5
69,186,6
71,192,7
74,198,8
77,204,9
80,209,10
155,192,11
152,194,12
148,195,13
144,196,14
140,197,15
136,198,16
132,199,17
127,198,18
123,198,19
119,197,20
84,215,21
115,196,22
111,195,23
107,193,24
103,192,25
147,123,26
149,121,27
151,119,28
154,118,29
156,118,30
159,117,31
88,220,32
162,117,33
165,117,34
167,118,35
170,119,36
172,120,37
171,123,38
169,123,39
166,124,40
163,124,41
160,124,42
92,225,43
158,124,44
155,123,45
152,123,46
150,123,47
109,121,48
107,120,49
105,119,50
103,118,51
100,118,52
98,118,53
96,230,54
95,118,55
92,118,56
90,119,57
88,120,58
86,121,59
87,122,60
89,123,61
92,123,62
94,123,63
97,123,64
101,234,65
100,123,66
102,123,67
105,123,68
107,123,69
140,109,70
142,105,71
147,103,72
152,102,73
157,101,74
163,101,75
106,238,76
168,100,77
173,101,78
178,103,79
182,105,80
186,109,81
185,113,82
180,112,83
175,110,84
170,109,85
165,109,86
112,241,87
159,109,88
154,110,89
149,111,90
144,111,91
115,108,92
112,104,93
107,102,94
102,101,95
98,101,96
92,100,97
118,243,98
87,100,99
83,101,100
78,103,101
74,106,102
71,110,103
73,113,104
77,112,105
82,111,106
87,110,107
92,109,108
124,244,109
97,109,110
102,110,111
107,111,112
112,111,113
131,245,114
137,244,115
143,243,116
149,241,117
155,238,118
160,235,119
165,231,120
170,226,121
174,222,122
178,217,123
182,211,124
185,206,125
188,200,126
191,195,127
193,188,128
195,182,129
196,176,130
197,170,131
198,163,132
199,157,133
199,150,134
114,146,135
111,150,136
108,155,137
107,160,138
108,165,139
113,169,140
118,171,141
123,172,142
128,173,143
134,173,144
139,172,145
144,170,146
148,166,147
150,161,148
148,156,149
145,152,150
142,147,151
96,189,152
101,187,153
106,186,154
111,185,155
116,185,156
121,185,157
126,185,158
132,186,159
137,185,160
142,185,161
147,186,162
152,186,163
157,188,164
159,191,165
157,196,166
153,199,167
149,203,168
145,206,169
140,208,170
135,209,171
130,209,172
125,209,173
120,208,174
115,206,175
111,203,176
107,200,177
103,196,178
99,193,179
100,189,180
104,189,181
108,189,182
112,190,183
117,190,184
121,190,185
125,191,186
129,191,187
134,191,188
138,191,189
142,190,190
146,190,191
150,190,192
154,190,193
