X,Y,Point index
52,148,0
52,154,1
53,161,2
54,168,3
55,174,4
57,181,5
59,187,6
61,194,7
64,200,8
67,206,9
70,212,10
156,188,11
152,190,12
148,191,13
143,192,14
139,192,15
135,193,16
131,193,17
126,193,18
122,193,19
118,193,20
75,217,21
113,193,22
109,192,23
105,191,24
100,191,25
146,123,26
148,121,27
150,119,28
153,118,29
155,117,30
158,116,31
79,222,32
161,116,33
164,117,34
166,117,35
169,118,36
171,120,37
171,122,38
169,124,39
166,124,40
163,124,41
160,125,42
84,226,43
157,124,44
154,124,45
152,124,46
149,124,47
108,122,48
107,120,49
105,118,50
102,117,51
99,116,52
97,116,53
89,231,54
94,116,55
91,117,56
89,118,57
86,119,58
84,121,59
85,122,60
87,124,61
90,124,62
93,125,63
96,125,64
95,234,65
99,125,66
101,124,67
104,124,68
107,124,69
140,112,70
143,108,71
148,107,72
153,106,73
158,105,74
164,105,75
101,238,76
169,104,77
174,105,78
179,106,79
183,108,80
187,112,81
185,115,82
180,114,83
175,113,84
170,113,85
164,113,86
107,240,87
159,113,88
154,114,89
149,115,90
143,115,91
114,112,92
111,109,93
106,107,94
101,106,95
96,105,96
90,105,97
114,242,98
85,105,99
80,106,100
75,108,101
71,111,102
67,114,103
69,117,104
74,116,105
79,115,106
84,114,107
89,113,108
120,244,109
95,113,110
100,114,111
106,114,112
111,115,113
127,244,114
134,244,115
141,244,116
147,242,117
154,240,118
159,236,119
164,232,120
169,228,121
174,223,122
178,218,123
183,212,124
186,207,125
190,201,126
192,194,127
194,188,128
196,181,129
197,174,130
198,168,131
198,161,132
199,154,133
200,147,134
113,147,135
110,151,136
107,156,137
107,161,138
109,166,139
113,169,140
118,170,141
123,172,142
128,173,143
133,173,144
139,171,145
144,169,146
148,167,147
151,163,148
151,157,149
149,152,150
147,147,151
94,189,152
99,188,153
104,187,154
109,187,155
114,187,156
119,186,157
124,187,158
129,187,159
134,186,160
139,186,161
144,186,162
149,185,163
154,186,164
158,187,165
157,191,166
153,194,167
149,197,168
144,200,169
140,201,170
135,202,171
130,203,172
125,203,173
120,202,174
115,201,175
111,199,176
106,197,177
102,194,178
97,192,179
96,189,180
101,190,181
105,190,182
110,191,183
114,191,184
118,192,185
123,192,186
127,193,187
131,192,188
136,192,189
140,191,190
144,190,191
149,189,192
153,188,193
