X,Y,Point index
53,128,0
54,148,1
55,167,2
58,187,3
64,206,4
76,222,5
91,236,6
108,247,7
127,251,8
145,248,9
162,238,10
176,224,11
187,208,12
194,189,13
196,169,14
198,150,15
199,130,16
68,113,17
77,103,18
89,99,19
103,100,20
116,105,21
141,106,22
153,100,23
167,100,24
179,105,25
187,115,26
128,120,27
129,133,28
129,146,29
129,159,30
113,166,31
120,170,32
128,173,33
136,171,34
144,167,35
83,123,36
92,119,37
100,119,38
109,124,39
100,124,40
91,124,41
146,126,42
155,120,43
164,121,44
172,125,45
164,126,46
155,126,47
92,184,48
105,181,49
118,181,50
127,183,51
137,182,52
149,183,53
161,187,54
149,200,55
136,205,56
126,206,57
116,204,58
104,198,59
96,185,60
118,186,61
127,188,62
137,187,63
157,188,64
136,198,65
127,199,66
117,197,67
72,57,68
86,54,69
108,58,70
134,59,71
167,56,72
183,63,73
198,97,74
60,82,75
68,65,76
53,113,77
199,118,78
189,75,79
159,60,80
