X,Y,Point index
72,144,0
72,150,1
72,156,2
73,162,3
74,168,4
76,174,5
77,180,6
78,186,7
80,192,8
83,198,9
85,203,10
153,190,11
150,191,12
146,191,13
143,191,14
139,192,15
136,192,16
132,192,17
129,192,18
125,192,19
121,191,20
89,209,21
118,191,22
115,190,23
111,190,24
108,189,25
147,123,26
148,121,27
150,119,28
152,118,29
155,117,30
157,116,31
92,213,32
160,116,33
163,117,34
165,118,35
168,119,36
170,120,37
170,123,38
168,124,39
165,125,40
163,125,41
160,125,42
96,218,43
157,125,44
154,124,45
152,124,46
149,124,47
112,122,48
111,119,49
109,118,50
106,117,51
104,116,52
101,115,53
100,222,54
99,116,55
96,116,56
94,117,57
92,118,58
90,120,59
90,122,60
92,123,61
95,124,62
97,124,63
100,124,64
105,226,65
103,124,66
105,124,67
108,124,68
111,123,69
140,103,70
143,100,71
147,98,72
151,96,73
156,96,74
161,96,75
110,229,76
166,96,77
170,97,78
174,98,79
178,101,80
181,105,81
180,108,82
175,107,83
171,106,84
167,104,85
162,104,86
115,231,87
157,104,88
152,105,89
148,106,90
143,106,91
119,104,92
116,101,93
112,99,94
108,98,95
103,97,96
99,96,97
121,232,98
94,97,99
90,98,100
86,99,101
82,102,102
80,106,103
81,108,104
85,107,105
90,106,106
94,105,107
98,105,108
127,233,109
103,105,110
107,106,111
112,107,112
116,107,113
133,233,114
138,232,115
144,231,116
150,229,117
155,227,118
160,223,119
165,220,120
169,216,121
173,213,122
177,208,123
181,204,124
184,199,125
187,193,126
189,188,127
191,182,128
193,176,129
194,170,130
195,164,131
196,158,132
196,152,133
197,145,134
117,141,135
114,145,136
112,149,137
110,154,138
110,159,139
114,163,140
118,165,141
123,165,142
128,165,143
133,165,144
138,165,145
143,164,146
147,161,147
148,156,148
146,152,149
144,147,150
141,142,151
103,188,152
106,186,153
110,184,154
114,183,155
117,182,156
121,181,157
126,182,158
130,182,159
134,182,160
138,182,161
142,183,162
145,184,163
149,186,164
153,188,165
153,191,166
150,194,167
147,196,168
143,198,169
139,199,170
135,200,171
131,200,172
127,200,173
123,200,174
119,199,175
115,198,176
112,196,177
109,193,178
106,191,179
105,188,180
109,188,181
112,187,182
116,187,183
119,187,184
123,188,185
126,188,186
130,188,187
134,188,188
137,188,189
141,188,190
144,188,191
148,189,192
151,189,193
