X,Y,Point index
63,147,0
64,154,1
65,160,2
67,167,3
68,174,4
69,180,5
71,187,6
73,193,7
75,199,8
78,206,9
82,211,10
154,192,11
150,193,12
146,193,13
143,193,14
139,193,15
136,194,16
133,194,17
129,195,18
125,195,19
122,195,20
86,217,21
118,195,22
114,195,23
111,195,24
107,195,25
146,123,26
148,120,27
150,118,28
152,117,29
155,116,30
158,115,31
90,222,32
161,115,33
165,115,34
168,116,35
170,117,36
173,118,37
173,122,38
170,123,39
167,124,40
164,125,41
161,125,42
95,226,43
158,125,44
155,125,45
152,124,46
149,124,47
109,122,48
107,119,49
105,118,50
102,116,51
99,115,52
96,115,53
100,231,54
93,115,55
91,116,56
88,116,57
85,118,58
83,120,59
84,122,60
86,124,61
89,126,62
92,126,63
95,126,64
105,234,65
98,126,66
101,126,67
104,125,68
107,124,69
140,108,70
143,104,71
147,102,72
151,100,73
156,99,74
161,98,75
111,237,76
166,98,77
171,98,78
175,99,79
180,101,80
184,104,81
182,106,82
177,105,83
172,105,84
167,105,85
162,106,86
117,239,87
158,106,88
153,107,89
148,109,90
144,110,91
109,107,92
106,104,93
102,102,94
98,101,95
94,100,96
89,100,97
123,240,98
85,100,99
81,100,100
77,101,101
73,103,102
70,106,103
73,107,104
77,107,105
81,107,106
85,107,107
89,107,108
130,241,109
94,107,110
98,108,111
102,109,112
107,109,113
136,241,114
143,240,115
149,238,116
155,236,117
161,233,118
167,230,119
172,226,120
177,222,121
182,218,122
186,212,123
190,207,124
193,201,125
195,194,126
197,188,127
199,181,128
200,175,129
201,168,130
203,161,131
204,155,132
204,148,133
205,141,134
114,149,135
112,153,136
109,158,137
108,163,138
108,169,139
111,172,140
116,174,141
121,175,142
127,176,143
132,175,144
137,174,145
142,172,146
146,169,147
148,164,148
146,159,149
143,154,150
141,149,151
99,195,152
103,194,153
107,193,154
111,193,155
115,192,156
120,192,157
124,192,158
128,192,159
132,191,160
136,190,161
141,190,162
145,190,163
150,190,164
155,190,165
155,194,166
151,197,167
147,198,168
144,200,169
140,202,170
136,203,171
132,204,172
127,204,173
123,204,174
119,203,175
115,202,176
111,201,177
107,199,178
103,197,179
103,195,180
106,196,181
110,196,182
113,197,183
117,197,184
120,197,185
124,198,186
128,198,187
131,198,188
135,197,189
138,196,190
142,195,191
146,194,192
150,193,193
