X,Y,Point index
57,128,0
58,146,1
60,165,2
64,184,3
72,200,4
84,215,5
99,226,6
115,235,7
134,237,8
152,233,9
166,222,10
178,208,11
188,193,12
193,175,13
195,157,14
195,138,15
194,121,16
72,109,17
79,99,18
92,95,19
106,97,20
118,102,21
140,102,22
151,96,23
163,94,24
176,97,25
183,106,26
130,118,27
130,130,28
131,141,29
132,153,30
115,161,31
123,163,32
132,166,33
141,163,34
148,160,35
86,124,36
94,120,37
102,120,38
111,125,39
102,126,40
93,126,41
148,124,42
156,119,43
164,119,44
171,122,45
164,124,46
156,124,47
98,183,48
111,178,49
123,176,50
133,177,51
141,175,52
153,176,53
165,181,54
154,195,55
143,201,56
134,202,57
124,202,58
111,196,59
102,183,60
123,182,61
133,182,62
141,181,63
161,181,64
142,192,65
133,193,66
123,192,67
76,59,68
89,55,69
108,56,70
130,56,71
159,53,72
172,59,73
190,91,74
64,82,75
72,66,76
57,115,77
193,113,78
179,70,79
152,56,80
