X,Y,Point index
48,120,0
50,139,1
52,158,2
55,177,3
62,195,4
75,210,5
91,222,6
109,232,7
128,236,8
146,232,9
162,222,10
176,209,11
187,194,12
193,176,13
195,158,14
197,140,15
197,122,16
68,110,17
77,102,18
90,99,19
104,100,20
117,105,21
140,105,22
152,100,23
165,98,24
178,101,25
186,110,26
129,119,27
130,131,28
130,142,29
131,154,30
113,161,31
121,163,32
130,166,33
137,164,34
144,161,35
83,123,36
91,119,37
100,119,38
108,124,39
100,124,40
91,124,41
147,124,42
155,119,43
164,119,44
171,122,45
164,124,46
156,124,47
94,179,48
107,175,49
120,173,50
129,175,51
138,173,52
149,175,53
160,180,54
150,194,55
138,200,56
128,201,57
119,200,58
106,193,59
98,179,60
120,179,61
129,180,62
138,179,63
156,180,64
138,191,65
128,192,66
119,191,67
71,58,68
86,56,69
107,59,70
132,60,71
164,57,72
178,63,73
194,93,74
59,81,75
67,66,76
50,111,77
196,113,78
184,73,79
156,60,80
