X,Y,Point index
51,147,0
52,153,1
53,158,2
54,164,3
55,169,4
56,175,5
58,180,6
60,185,7
62,190,8
65,195,9
68,200,10
151,184,11
147,186,12
144,187,13
140,188,14
136,188,15
132,189,16
128,189,17
124,189,18
120,188,19
116,188,20
72,204,21
112,187,22
108,186,23
104,185,24
101,184,25
147,126,26
148,124,27
151,122,28
153,120,29
155,119,30
158,118,31
76,208,32
160,118,33
163,118,34
165,119,35
168,120,36
170,121,37
170,124,38
168,125,39
165,126,40
163,126,41
160,126,42
80,211,43
157,126,44
155,126,45
152,126,46
149,126,47
109,124,48
107,122,49
104,121,50
102,119,51
99,119,52
96,118,53
85,214,54
93,118,55
90,119,56
88,120,57
85,121,58
83,123,59
84,125,60
87,126,61
90,126,62
92,127,63
95,127,64
90,217,65
98,127,66
101,127,67
104,126,68
107,126,69
144,111,70
146,108,71
150,106,72
154,105,73
159,104,74
163,104,75
95,220,76
167,103,77
171,104,78
175,105,79
179,107,80
181,110,81
181,114,82
178,113,83
174,112,84
169,111,85
165,111,86
100,223,87
161,111,88
157,111,89
152,112,90
148,113,91
117,110,92
113,106,93
109,104,94
103,103,95
98,103,96
92,103,97
105,225,98
87,104,99
82,105,100
77,107,101
72,110,102
69,114,103
71,116,104
76,114,105
81,112,106
87,111,107
92,111,108
111,226,109
97,111,110
103,112,111
108,112,112
114,113,113
116,227,114
122,228,115
128,228,116
134,226,117
139,224,118
143,221,119
147,217,120
151,213,121
155,208,122
158,204,123
161,199,124
164,194,125
166,189,126
168,184,127
170,178,128
172,173,129
174,168,130
175,163,131
176,157,132
177,152,133
179,146,134
116,144,135
113,147,136
111,152,137
110,156,138
112,160,139
116,162,140
120,163,141
125,165,142
130,166,143
135,166,144
140,165,145
145,164,146
149,161,147
151,157,148
151,152,149
149,148,150
147,143,151
95,183,152
99,181,153
104,179,154
108,178,155
113,176,156
118,176,157
123,176,158
128,177,159
133,176,160
138,176,161
142,177,162
147,178,163
151,179,164
153,182,165
153,186,166
150,190,167
147,193,168
143,195,169
138,197,170
133,198,171
128,198,172
123,197,173
119,197,174
114,195,175
110,194,176
106,192,177
102,189,178
98,186,179
97,183,180
101,182,181
105,182,182
110,182,183
114,182,184
118,182,185
122,182,186
126,182,187
131,182,188
135,182,189
139,182,190
143,182,191
147,182,192
150,183,193
