X,Y,Point index
60,147,0
61,152,1
61,158,2
62,164,3
63,170,4
65,175,5
67,181,6
69,187,7
72,192,8
75,197,9
79,202,10
157,182,11
153,185,12
149,187,13
144,188,14
140,190,15
135,190,16
130,191,17
125,191,18
120,191,19
116,190,20
83,206,21
111,189,22
107,188,23
103,186,24
99,183,25
146,125,26
148,123,27
150,122,28
153,120,29
155,119,30
158,118,31
87,210,32
161,118,33
164,118,34
167,119,35
169,119,36
172,121,37
172,123,38
169,124,39
166,124,40
163,125,41
160,125,42
92,214,43
158,125,44
155,125,45
152,125,46
149,125,47
109,125,48
108,123,49
106,122,50
103,120,51
100,119,52
97,119,53
97,218,54
95,119,55
92,119,56
89,120,57
87,121,58
84,123,59
84,124,60
87,125,61
90,126,62
92,126,63
95,126,64
102,222,65
98,126,66
101,126,67
104,126,68
107,126,69
139,111,70
142,107,71
147,105,72
152,104,73
157,103,74
162,102,75
107,225,76
168,102,77
173,102,78
178,103,79
183,106,80
187,109,81
185,112,82
180,110,83
175,109,84
170,109,85
164,109,86
113,227,87
159,110,88
154,111,89
149,112,90
144,113,91
113,110,92
109,107,93
105,105,94
100,104,95
95,103,96
90,103,97
119,228,98
85,103,99
81,103,100
76,105,101
72,108,102
69,112,103
72,113,104
76,112,105
81,110,106
85,110,107
90,110,108
125,229,109
95,110,110
100,111,111
105,112,112
110,113,113
132,230,114
138,229,115
144,228,116
150,226,117
155,223,118
161,220,119
166,216,120
171,212,121
175,208,122
179,204,123
184,200,124
187,195,125
191,190,126
194,185,127
196,179,128
198,174,129
199,168,130
200,162,131
201,156,132
202,150,133
203,144,134
114,142,135
111,146,136
108,150,137
106,155,138
107,160,139
111,163,140
116,164,141
122,166,142
127,167,143
132,166,144
138,164,145
143,163,146
147,160,147
149,155,148
147,151,149
144,147,150
141,142,151
92,179,152
97,177,153
103,176,154
108,176,155
114,175,156
120,175,157
126,176,158
131,175,159
137,175,160
143,175,161
149,175,162
154,176,163
160,177,164
161,182,165
158,186,166
154,190,167
150,194,168
145,197,169
140,199,170
135,201,171
129,201,172
123,201,173
118,200,174
112,198,175
107,195,176
103,192,177
99,188,178
95,183,179
95,180,180
100,180,181
105,180,182
109,180,183
114,181,184
119,181,185
124,182,186
129,181,187
134,181,188
138,180,189
143,180,190
148,180,191
153,179,192
157,179,193
