X,Y,Point index
58,150,0
59,155,1
59,161,2
60,166,3
61,172,4
62,177,5
63,183,6
65,188,7
67,193,8
69,198,9
72,203,10
151,189,11
147,190,12
144,191,13
140,191,14
136,191,15
132,191,16
128,191,17
124,191,18
120,191,19
117,191,20
76,208,21
113,190,22
109,190,23
106,189,24
102,189,25
147,126,26
148,124,27
150,123,28
152,121,29
155,120,30
157,120,31
81,211,32
160,119,33
162,119,34
165,120,35
167,121,36
169,122,37
169,125,38
167,126,39
165,127,40
162,127,41
160,127,42
85,215,43
157,127,44
154,127,45
152,126,46
149,126,47
108,126,48
107,124,49
105,123,50
103,121,51
100,121,52
98,120,53
90,219,54
95,120,55
93,121,56
90,121,57
88,122,58
86,124,59
87,125,60
89,126,61
91,127,62
94,127,63
96,128,64
95,222,65
99,127,66
102,127,67
104,127,68
107,127,69
142,113,70
144,110,71
148,108,72
153,107,73
158,106,74
162,106,75
100,225,76
167,106,77
171,106,78
176,107,79
179,109,80
182,113,81
180,116,82
176,115,83
172,113,84
168,113,85
163,112,86
106,227,87
159,113,88
154,113,89
149,114,90
145,114,91
116,114,92
113,110,93
108,108,94
103,108,95
98,107,96
93,107,97
112,228,98
89,107,99
84,108,100
79,110,101
75,112,102
72,116,103
74,119,104
78,118,105
83,116,106
87,115,107
92,114,108
118,229,109
97,114,110
102,115,111
107,115,112
112,116,113
124,229,114
130,229,115
136,229,116
142,227,117
148,225,118
153,223,119
158,219,120
163,216,121
167,212,122
172,208,123
175,204,124
179,200,125
182,195,126
184,190,127
186,184,128
187,179,129
189,173,130
190,168,131
191,163,132
192,157,133
193,151,134
114,144,135
111,148,136
108,152,137
106,157,138
107,161,139
111,164,140
117,166,141
122,167,142
127,168,143
133,167,144
138,166,145
143,165,146
147,162,147
148,158,148
147,153,149
144,149,150
142,144,151
96,188,152
99,186,153
104,184,154
108,183,155
112,182,156
117,182,157
122,182,158
126,182,159
131,182,160
135,182,161
140,183,162
144,184,163
148,185,164
152,187,165
153,190,166
150,193,167
146,195,168
142,197,169
138,197,170
133,198,171
128,198,172
124,198,173
119,198,174
115,197,175
110,196,176
106,195,177
102,193,178
99,191,179
99,188,180
102,187,181
106,187,182
110,187,183
114,186,184
117,187,185
121,187,186
125,187,187
129,187,188
133,187,189
137,187,190
141,187,191
144,188,192
148,188,193
