X,Y,Point index
55,132,0
56,151,1
57,170,2
60,188,3
67,206,4
78,221,5
94,233,6
110,242,7
129,246,8
147,243,9
163,233,10
178,221,11
189,206,12
195,189,13
197,171,14
198,153,15
199,135,16
69,114,17
77,104,18
90,98,19
104,98,20
117,102,21
142,103,22
155,99,23
169,100,24
181,105,25
188,116,26
130,119,27
130,131,28
130,142,29
130,154,30
114,162,31
121,165,32
129,168,33
137,165,34
145,162,35
85,122,36
93,117,37
102,117,38
111,124,39
101,125,40
92,124,41
148,125,42
156,118,43
165,118,44
173,124,45
165,126,46
156,126,47
93,183,48
106,179,49
120,178,50
129,179,51
138,178,52
151,179,53
163,184,54
152,199,55
139,205,56
129,206,57
119,204,58
105,198,59
97,184,60
119,182,61
129,183,62
138,182,63
159,185,64
139,198,65
129,199,66
119,198,67
75,61,68
88,58,69
109,59,70
134,59,71
167,59,72
181,67,73
198,101,74
62,86,75
71,69,76
55,119,77
200,122,78
188,79,79
159,62,80
