X,Y,Point index
53,119,0
54,139,1
55,158,2
58,178,3
65,196,4
77,211,5
93,223,6
109,234,7
128,236,8
147,234,9
166,225,10
184,213,11
198,198,12
205,180,13
209,159,14
210,139,15
211,118,16
67,103,17
75,92,18
89,89,19
103,92,20
116,99,21
138,99,22
151,93,23
166,90,24
181,94,25
190,104,26
127,117,27
126,129,28
126,141,29
125,154,30
111,163,31
118,166,32
126,168,33
134,166,34
142,164,35
82,121,36
90,118,37
100,118,38
109,123,39
99,125,40
90,125,41
147,123,42
155,118,43
165,118,44
174,121,45
166,125,46
156,125,47
97,186,48
109,182,49
119,180,50
126,182,51
134,180,52
146,182,53
159,186,54
146,195,55
135,198,56
126,199,57
118,198,58
108,195,59
102,187,60
119,186,61
126,187,62
135,186,63
153,186,64
135,189,65
126,190,66
119,189,67
76,49,68
89,45,69
108,48,70
132,49,71
167,46,72
185,54,73
204,87,74
63,74,75
71,57,76
56,110,77
208,110,78
192,64,79
157,49,80
