X,Y,Point index
61,112,0
63,131,1
67,150,2
70,169,3
76,187,4
85,203,5
96,218,6
111,230,7
128,234,8
147,231,9
164,220,10
179,206,11
190,189,12
198,171,13
202,151,14
205,131,15
206,111,16
68,102,17
77,96,18
89,96,19
101,100,20
113,105,21
138,105,22
151,98,23
165,94,24
179,94,25
191,101,26
126,119,27
126,134,28
125,149,29
125,164,30
114,169,31
120,172,32
126,174,33
133,172,34
140,169,35
83,118,36
90,114,37
101,114,38
109,121,39
99,124,40
89,123,41
147,121,42
155,114,43
166,113,44
174,117,45
167,123,46
156,123,47
103,191,48
111,188,49
120,185,50
127,187,51
134,185,52
143,187,53
154,190,54
144,200,55
134,204,56
127,205,57
119,204,58
111,199,59
107,192,60
120,192,61
127,193,62
134,192,63
149,191,64
134,193,65
127,194,66
120,193,67
75,47,68
87,46,69
107,53,70
131,54,71
166,46,72
184,49,73
201,77,74
64,69,75
71,54,76
60,98,77
206,97,78
191,58,79
156,52,80
