X,Y,Point index
53,131,0
55,149,1
57,166,2
59,183,3
64,200,4
75,213,5
91,222,6
109,230,7
128,232,8
147,230,9
165,224,10
181,215,11
193,202,12
198,186,13
199,168,14
201,151,15
202,133,16
67,115,17
75,105,18
88,100,19
102,99,20
116,103,21
140,103,22
154,100,23
168,100,24
180,106,25
188,116,26
127,117,27
127,125,28
127,134,29
127,143,30
113,156,31
120,157,32
127,159,33
135,157,34
142,156,35
83,124,36
91,119,37
99,119,38
109,124,39
99,124,40
91,124,41
147,124,42
155,119,43
164,120,44
172,124,45
164,125,46
155,124,47
95,178,48
107,172,49
119,169,50
128,171,51
136,169,52
148,172,53
161,178,54
148,186,55
136,189,56
128,189,57
119,188,58
107,185,59
100,178,60
119,175,61
128,176,62
136,175,63
156,178,64
136,182,65
128,183,66
119,182,67
72,69,68
85,63,69
107,63,70
132,63,71
169,65,72
185,74,73
200,107,74
60,94,75
68,77,76
53,128,77
202,129,78
190,84,79
160,66,80
