X,Y,Point index
72,121,0
70,137,1
70,155,2
73,172,3
79,189,4
88,204,5
98,219,6
109,233,7
125,238,8
142,235,9
159,225,10
175,212,11
188,196,12
197,179,13
202,159,14
204,139,15
205,119,16
74,106,17
81,100,18
91,101,19
101,104,20
110,109,21
137,109,22
150,103,23
162,101,24
175,101,25
186,107,26
123,123,27
122,137,28
120,150,29
119,164,30
107,167,31
114,171,32
121,174,33
130,171,34
138,168,35
84,121,36
92,117,37
100,118,38
108,124,39
99,125,40
91,124,41
146,124,42
154,118,43
163,118,44
171,122,45
164,124,46
155,125,47
95,179,48
104,179,49
114,179,50
122,181,51
132,180,52
146,180,53
161,181,54
147,198,55
133,205,56
123,206,57
114,204,58
103,197,59
99,182,60
114,185,61
122,186,62
132,185,63
156,183,64
132,196,65
123,197,66
114,195,67
83,52,68
92,54,69
109,60,70
132,61,71
166,54,72
183,56,73
200,82,74
73,74,75
79,60,76
69,98,77
204,99,78
188,65,79
156,59,80
