X,Y,Point index
56,147,0
56,153,1
57,160,2
58,166,3
59,173,4
61,179,5
62,185,6
65,191,7
67,197,8
70,202,9
74,208,10
156,188,11
152,190,12
148,192,13
144,194,14
140,195,15
136,196,16
131,197,17
127,197,18
122,197,19
118,196,20
78,213,21
114,195,22
110,193,23
106,191,24
102,189,25
148,125,26
149,123,27
151,121,28
154,120,29
156,118,30
159,118,31
82,218,32
162,117,33
164,117,34
167,118,35
169,119,36
172,121,37
172,124,38
170,125,39
167,126,40
164,126,41
161,126,42
86,222,43
159,126,44
156,126,45
153,125,46
150,125,47
109,124,48
108,122,49
106,120,50
103,118,51
101,117,52
98,117,53
91,227,54
95,117,55
92,117,56
89,118,57
87,119,58
85,121,59
85,123,60
87,124,61
90,125,62
93,125,63
96,125,64
96,231,65
99,125,66
102,125,67
105,125,68
107,125,69
143,110,70
145,106,71
150,103,72
154,102,73
159,101,74
164,101,75
102,234,76
169,101,77
174,101,78
178,103,79
182,105,80
186,109,81
185,112,82
180,110,83
176,109,84
171,108,85
166,108,86
107,237,87
162,109,88
157,110,89
152,111,90
147,111,91
115,108,92
111,104,93
107,102,94
102,101,95
97,100,96
91,100,97
113,239,98
86,100,99
81,101,100
77,103,101
73,107,102
69,111,103
72,111,104
77,110,105
82,108,106
87,108,107
92,108,108
119,240,109
97,108,110
102,109,111
108,110,112
113,111,113
126,240,114
132,240,115
139,240,116
145,238,117
151,236,118
156,233,119
162,230,120
167,226,121
171,221,122
175,216,123
179,211,124
183,206,125
186,200,126
189,195,127
191,189,128
193,183,129
195,176,130
196,170,131
197,164,132
198,157,133
199,151,134
115,146,135
112,150,136
109,154,137
108,159,138
110,164,139
114,167,140
119,169,141
124,171,142
129,173,143
134,172,144
139,170,145
144,168,146
149,166,147
151,161,148
149,156,149
146,151,150
143,147,151
95,185,152
100,183,153
105,182,154
110,181,155
116,181,156
121,181,157
127,181,158
132,181,159
138,181,160
143,181,161
148,181,162
154,182,163
158,184,164
160,188,165
157,192,166
154,196,167
150,200,168
145,202,169
141,205,170
135,206,171
130,206,172
124,206,173
119,205,174
114,203,175
109,201,176
105,197,177
101,194,178
98,190,179
99,186,180
103,186,181
107,185,182
112,185,183
116,186,184
121,186,185
125,186,186
130,186,187
134,186,188
139,186,189
143,186,190
147,185,191
152,185,192
156,185,193
