X,Y,Point index
54,122,0
55,141,1
56,161,2
59,181,3
66,199,4
78,216,5
93,231,6
109,243,7
129,247,8
147,243,9
163,230,10
176,214,11
186,197,12
192,178,13
194,159,14
196,141,15
196,122,16
67,112,17
77,103,18
90,101,19
104,103,20
117,108,21
142,108,22
154,103,23
167,101,24
179,103,25
188,111,26
129,120,27
129,134,28
130,148,29
130,162,30
114,168,31
121,171,32
129,174,33
138,171,34
145,167,35
83,122,36
91,118,37
100,118,38
109,123,39
100,124,40
91,124,41
147,123,42
156,118,43
165,118,44
173,122,45
165,124,46
156,124,47
92,183,48
106,183,49
119,183,50
129,185,51
138,183,52
151,182,53
164,183,54
152,199,55
139,206,56
129,208,57
119,207,58
105,199,59
97,185,60
119,187,61
129,188,62
139,187,63
160,185,64
139,198,65
129,199,66
119,198,67
71,55,68
85,54,69
108,59,70
134,60,71
167,54,72
182,58,73
197,88,74
60,79,75
68,63,76
53,106,77
198,107,78
188,69,79
159,59,80
