X,Y,Point index
53,127,0
53,146,1
55,166,2
57,185,3
62,204,4
72,220,5
86,233,6
103,243,7
122,245,8
141,243,9
158,234,10
173,223,11
184,207,12
191,189,13
195,170,14
197,152,15
198,133,16
68,114,17
78,104,18
92,100,19
106,100,20
119,105,21
140,105,22
152,100,23
165,99,24
178,104,25
186,114,26
128,119,27
128,131,28
127,143,29
126,156,30
111,167,31
119,169,32
126,171,33
134,170,34
141,167,35
83,123,36
91,117,37
100,117,38
109,124,39
100,124,40
91,125,41
146,124,42
154,117,43
163,118,44
171,123,45
163,125,46
155,125,47
95,193,48
106,187,49
117,184,50
125,186,51
133,184,52
145,188,53
155,194,54
144,202,55
133,205,56
124,206,57
116,205,58
105,201,59
99,193,60
117,191,61
125,191,62
133,191,63
151,194,64
133,197,65
124,198,66
117,197,67
75,61,68
89,56,69
111,59,70
135,60,71
168,57,72
183,65,73
197,98,74
63,86,75
71,69,76
54,120,77
198,121,78
189,76,79
160,60,80
