X,Y,Point index
60,124,0
61,142,1
62,160,2
65,179,3
70,197,4
81,214,5
94,228,6
109,241,7
128,246,8
148,243,9
165,232,10
181,218,11
194,201,12
201,182,13
204,162,14
206,141,15
207,120,16
67,113,17
75,103,18
87,101,19
101,102,20
114,107,21
137,106,22
151,102,23
166,101,24
180,104,25
190,113,26
126,120,27
125,133,28
125,146,29
124,159,30
110,167,31
117,170,32
125,173,33
134,170,34
142,167,35
83,122,36
90,118,37
99,118,38
109,124,39
99,124,40
90,124,41
147,124,42
155,118,43
165,119,44
173,123,45
165,125,46
156,125,47
94,183,48
105,182,49
117,182,50
126,184,51
136,182,52
150,183,53
165,185,54
151,200,55
137,207,56
127,207,57
117,206,58
105,199,59
98,185,60
117,187,61
127,188,62
136,187,63
160,186,64
136,198,65
127,199,66
117,197,67
72,57,68
85,55,69
105,59,70
131,60,71
169,56,72
186,61,73
203,92,74
62,81,75
69,65,76
58,110,77
207,112,78
192,72,79
158,60,80
