X,Y,Point index
45,118,0
46,139,1
48,160,2
52,180,3
60,198,4
73,214,5
89,228,6
107,238,7
127,240,8
145,236,9
158,223,10
169,208,11
178,191,12
183,173,13
186,154,14
187,135,15
186,117,16
69,112,17
81,106,18
94,104,19
107,106,20
120,110,21
137,109,22
148,105,23
159,102,24
170,103,25
178,109,26
129,120,27
130,133,28
131,145,29
132,158,30
113,166,31
122,168,32
130,171,33
138,168,34
145,165,35
84,122,36
92,119,37
101,119,38
108,123,39
100,124,40
92,124,41
144,122,42
152,117,43
160,117,44
167,120,45
160,122,46
153,122,47
97,191,48
109,187,49
121,185,50
129,187,51
137,185,52
146,187,53
154,191,54
146,201,55
137,207,56
128,208,57
120,207,58
108,202,59
101,191,60
121,190,61
129,191,62
137,190,63
150,191,64
136,197,65
128,198,66
120,197,67
68,60,68
84,58,69
107,64,70
130,64,71
160,57,72
172,61,73
183,90,74
58,82,75
66,67,76
48,111,77
184,109,78
176,71,79
152,62,80
