X,Y,Point index
51,150,0
51,156,1
52,163,2
53,170,3
55,176,4
56,183,5
58,189,6
61,195,7
63,201,8
66,207,9
70,213,10
154,193,11
151,196,12
148,198,13
144,199,14
140,200,15
136,201,16
132,201,17
128,201,18
123,200,19
119,199,20
74,218,21
116,198,22
112,197,23
108,195,24
105,193,25
147,124,26
148,122,27
151,120,28
153,119,29
155,118,30
158,117,31
79,223,32
161,117,33
164,117,34
166,118,35
169,119,36
171,121,37
171,123,38
168,124,39
166,125,40
163,125,41
160,125,42
83,227,43
157,125,44
155,125,45
152,124,46
149,124,47
108,122,48
106,120,49
104,119,50
101,118,51
99,117,52
96,117,53
88,231,54
94,117,55
91,118,56
88,119,57
86,120,58
84,121,59
85,123,60
87,124,61
90,124,62
93,124,63
95,124,64
93,235,65
98,124,66
101,124,67
104,124,68
106,124,69
142,106,70
145,102,71
149,100,72
153,99,73
158,98,74
163,98,75
99,239,76
168,98,77
172,99,78
177,101,79
180,104,80
183,108,81
182,111,82
178,110,83
174,108,84
169,106,85
165,106,86
105,242,87
160,106,88
155,107,89
151,108,90
146,108,91
116,104,92
113,100,93
107,98,94
102,97,95
96,97,96
91,97,97
111,245,98
85,98,99
80,100,100
75,103,101
71,106,102
67,111,103
70,113,104
75,111,105
80,109,106
85,107,107
91,106,108
117,246,109
96,106,110
102,107,111
108,107,112
113,108,113
123,247,114
130,248,115
137,247,116
143,245,117
149,243,118
154,239,119
159,235,120
164,231,121
168,226,122
172,221,123
176,215,124
180,210,125
183,204,126
186,198,127
188,192,128
190,185,129
191,179,130
192,172,131
193,165,132
194,159,133
194,151,134
118,144,135
115,149,136
112,153,137
110,158,138
111,163,139
115,166,140
120,168,141
125,169,142
131,170,143
136,170,144
141,169,145
146,167,146
150,164,147
152,159,148
150,154,149
147,149,150
144,144,151
98,189,152
102,187,153
107,185,154
112,184,155
117,184,156
122,183,157
127,184,158
133,184,159
138,184,160
143,184,161
148,184,162
153,186,163
157,188,164
158,192,165
156,197,166
153,201,167
150,204,168
145,207,169
141,209,170
136,210,171
131,210,172
126,210,173
121,209,174
116,207,175
112,204,176
108,201,177
104,197,178
101,194,179
102,190,180
106,189,181
110,188,182
114,188,183
118,188,184
122,188,185
126,188,186
131,189,187
135,189,188
139,188,189
143,188,190
147,188,191
151,189,192
154,190,193
