X,Y,Point index
58,127,0
60,146,1
63,165,2
67,183,3
74,200,4
85,216,5
98,229,6
113,239,7
131,243,8
150,240,9
169,230,10
185,218,11
198,202,12
206,183,13
210,163,14
211,141,15
212,119,16
66,113,17
72,101,18
85,96,19
99,95,20
113,99,21
135,98,22
149,92,23
165,90,24
181,95,25
191,106,26
124,118,27
123,130,28
123,142,29
122,155,30
109,166,31
117,169,32
125,171,33
134,168,34
143,165,35
81,125,36
89,120,37
98,119,38
108,125,39
98,127,40
89,127,41
146,123,42
155,116,43
165,116,44
175,120,45
166,123,46
156,124,47
99,190,48
109,186,49
118,183,50
126,185,51
134,183,52
146,185,53
160,189,54
147,200,55
136,204,56
128,205,57
119,204,58
110,200,59
104,191,60
119,189,61
127,190,62
134,189,63
155,189,64
135,195,65
127,196,66
119,195,67
74,57,68
85,52,69
104,53,70
128,51,71
166,48,72
185,55,73
206,88,74
62,84,75
69,65,76
59,121,77
211,112,78
192,65,79
156,51,80
