X,Y,Point index
48,149,0
49,156,1
50,163,2
51,169,3
52,176,4
54,183,5
56,190,6
58,196,7
60,203,8
64,209,9
68,214,10
157,193,11
154,195,12
150,196,13
146,196,14
141,197,15
137,198,16
133,198,17
128,198,18
124,197,19
120,196,20
72,220,21
115,196,22
111,195,23
107,194,24
103,193,25
149,122,26
151,120,27
153,118,28
156,117,29
158,116,30
161,116,31
77,224,32
164,116,33
166,116,34
169,117,35
171,118,36
174,119,37
174,121,38
171,122,39
169,123,40
166,123,41
163,123,42
82,229,43
160,123,44
157,123,45
155,122,46
152,122,47
108,120,48
106,119,49
104,118,50
101,117,51
99,116,52
96,116,53
88,233,54
93,117,55
91,117,56
88,118,57
86,119,58
84,121,59
85,122,60
88,123,61
91,123,62
93,123,63
96,123,64
94,236,65
99,123,66
101,123,67
104,122,68
107,122,69
145,103,70
148,100,71
152,97,72
156,96,73
161,96,74
166,96,75
100,239,76
171,96,77
176,96,78
180,98,79
184,101,80
187,104,81
186,108,82
181,107,83
177,106,84
172,105,85
167,105,86
107,241,87
162,105,88
158,106,89
153,106,90
148,106,91
117,103,92
114,99,93
109,97,94
103,96,95
98,96,96
92,96,97
113,243,98
87,97,99
82,98,100
77,100,101
73,104,102
69,108,103
71,110,104
77,109,105
82,107,106
87,106,107
92,105,108
120,244,109
98,105,110
103,106,111
109,106,112
114,106,113
127,245,114
134,244,115
140,243,116
147,242,117
154,239,118
160,237,119
166,233,120
171,229,121
175,224,122
180,219,123
184,213,124
187,207,125
190,201,126
193,195,127
195,188,128
197,181,129
198,175,130
199,168,131
200,161,132
201,154,133
201,147,134
117,144,135
114,149,136
111,153,137
109,159,138
111,164,139
115,167,140
121,168,141
126,169,142
132,170,143
137,170,144
143,169,145
148,168,146
152,165,147
154,160,148
153,155,149
150,150,150
147,145,151
97,191,152
101,189,153
106,187,154
111,186,155
116,185,156
122,185,157
127,185,158
132,185,159
137,185,160
142,185,161
148,185,162
153,186,163
157,188,164
160,191,165
159,195,166
156,199,167
152,202,168
148,204,169
143,205,170
138,206,171
133,207,172
127,206,173
122,205,174
117,204,175
113,202,176
108,200,177
104,197,178
100,194,179
100,191,180
104,190,181
108,190,182
113,190,183
117,190,184
121,190,185
126,190,186
130,190,187
135,190,188
139,190,189
144,190,190
148,190,191
152,190,192
156,191,193
