X,Y,Point index
61,154,0
61,160,1
62,167,2
62,173,3
63,179,4
64,185,5
66,191,6
67,197,7
70,203,8
73,208,9
76,213,10
156,186,11
153,188,12
149,189,13
145,189,14
140,190,15
136,190,16
132,191,17
127,191,18
123,191,19
119,190,20
80,218,21
115,189,22
111,188,23
107,187,24
103,186,25
148,124,26
150,122,27
152,121,28
154,119,29
156,118,30
159,118,31
85,222,32
161,118,33
164,118,34
167,119,35
169,120,36
171,121,37
172,124,38
169,124,39
166,125,40
164,125,41
161,125,42
90,226,43
158,125,44
156,125,45
153,124,46
150,124,47
109,124,48
108,122,49
106,121,50
103,120,51
101,119,52
98,119,53
95,229,54
96,119,55
93,120,56
91,121,57
89,122,58
87,124,59
88,125,60
90,126,61
93,126,62
95,126,63
98,126,64
100,232,65
100,125,66
103,125,67
105,125,68
108,125,69
142,109,70
144,106,71
148,104,72
152,103,73
157,102,74
161,101,75
106,235,76
165,101,77
170,101,78
174,102,79
178,104,80
181,107,81
179,109,82
175,107,83
171,107,84
166,107,85
162,107,86
112,236,87
158,108,88
153,110,89
149,111,90
145,111,91
115,109,92
112,106,93
108,104,94
104,103,95
100,102,96
96,102,97
118,238,98
91,102,99
87,102,100
83,104,101
80,107,102
77,110,103
79,110,104
83,108,105
87,107,106
91,107,107
96,108,108
124,238,109
100,108,110
104,109,111
108,111,112
112,111,113
130,238,114
136,238,115
143,237,116
149,236,117
154,234,118
160,231,119
165,228,120
170,225,121
175,221,122
179,216,123
183,211,124
186,206,125
189,201,126
191,195,127
193,189,128
194,183,129
195,177,130
196,170,131
196,164,132
196,158,133
196,151,134
116,142,135
113,145,136
110,150,137
109,155,138
110,160,139
114,163,140
119,164,141
124,165,142
129,166,143
134,166,144
139,165,145
144,163,146
149,161,147
150,156,148
149,151,149
146,147,150
142,142,151
97,184,152
101,181,153
105,179,154
110,178,155
115,177,156
120,177,157
125,177,158
131,177,159
136,177,160
141,177,161
146,178,162
151,179,163
155,181,164
158,184,165
157,188,166
154,191,167
150,194,168
146,196,169
141,198,170
136,199,171
131,200,172
126,200,173
121,199,174
116,198,175
112,196,176
108,194,177
104,191,178
100,188,179
100,184,180
104,183,181
108,183,182
112,182,183
117,182,184
121,182,185
126,183,186
130,183,187
134,183,188
138,183,189
143,183,190
147,183,191
151,183,192
155,184,193
