X,Y,Point index
58,123,0
58,142,1
59,162,2
62,181,3
69,200,4
80,216,5
94,230,6
110,241,7
128,245,8
147,242,9
166,232,10
183,219,11
197,203,12
206,184,13
210,163,14
212,143,15
213,121,16
69,104,17
76,94,18
88,91,19
101,93,20
112,99,21
139,98,22
152,92,23
167,90,24
181,94,25
190,103,26
125,118,27
125,132,28
124,145,29
123,159,30
110,167,31
117,170,32
125,172,33
133,170,34
141,167,35
84,121,36
91,117,37
100,117,38
108,123,39
100,124,40
91,124,41
147,122,42
155,116,43
165,116,44
173,120,45
165,123,46
156,124,47
99,191,48
108,187,49
118,185,50
125,187,51
133,185,52
145,187,53
157,191,54
145,200,55
134,205,56
126,206,57
118,205,58
108,201,59
103,192,60
118,191,61
125,192,62
134,191,63
152,191,64
134,196,65
126,197,66
118,196,67
77,48,68
89,44,69
108,47,70
132,47,71
167,43,72
186,50,73
204,84,74
65,74,75
73,56,76
59,110,77
209,108,78
192,61,79
158,47,80
