X,Y,Point index
38,128,0
40,148,1
43,169,2
46,189,3
54,207,4
67,222,5
85,233,6
105,242,7
126,243,8
146,240,9
161,231,10
174,218,11
183,202,12
188,184,13
190,166,14
191,148,15
192,130,16
61,117,17
72,107,18
87,103,19
103,103,20
118,107,21
137,108,22
150,103,23
164,101,24
178,104,25
186,114,26
128,119,27
129,131,28
131,142,29
132,154,30
113,166,31
122,167,32
130,169,33
138,167,34
144,165,35
78,124,36
87,118,37
96,118,38
105,124,39
96,126,40
86,126,41
145,123,42
154,116,43
163,116,44
170,121,45
164,124,46
154,124,47
96,192,48
109,188,49
121,185,50
129,187,51
137,185,52
146,187,53
156,191,54
146,197,55
137,199,56
129,199,57
121,199,58
109,197,59
100,192,60
121,191,61
129,192,62
137,191,63
152,191,64
137,191,65
129,192,66
121,192,67
60,64,68
77,59,69
104,63,70
130,63,71
165,58,72
179,66,73
191,98,74
48,89,75
56,72,76
39,123,77
192,120,78
184,77,79
156,62,80
