X,Y,Point index
48,153,0
48,159,1
49,166,2
50,173,3
51,179,4
53,186,5
55,192,6
57,198,7
60,204,8
63,210,9
66,216,10
156,187,11
153,188,12
149,189,13
145,189,14
141,189,15
137,190,16
132,190,17
128,190,18
124,190,19
120,190,20
71,221,21
116,190,22
112,190,23
108,189,24
104,189,25
149,124,26
151,123,27
153,121,28
155,120,29
157,120,30
160,119,31
76,225,32
162,119,33
165,119,34
167,120,35
169,120,36
171,121,37
171,123,38
169,124,39
166,124,40
164,124,41
161,124,42
81,229,43
159,124,44
156,124,45
154,124,46
152,124,47
110,124,48
108,122,49
105,121,50
103,120,51
101,120,52
98,120,53
87,232,54
95,120,55
93,120,56
90,121,57
88,122,58
86,123,59
87,124,60
90,125,61
92,125,62
95,125,63
98,126,64
94,235,65
100,125,66
103,125,67
105,125,68
108,125,69
142,111,70
145,108,71
149,106,72
153,105,73
158,104,74
162,104,75
100,237,76
167,104,77
171,104,78
175,105,79
179,107,80
182,110,81
181,112,82
176,112,83
172,111,84
168,111,85
163,111,86
107,238,87
159,111,88
154,112,89
150,113,90
145,113,91
116,110,92
112,107,93
107,106,94
102,105,95
97,105,96
92,105,97
114,239,98
87,106,99
82,107,100
77,109,101
73,112,102
70,115,103
73,117,104
78,115,105
83,114,106
87,113,107
92,112,108
121,240,109
97,112,110
102,113,111
108,113,112
113,113,113
128,240,114
135,240,115
142,239,116
149,238,117
155,237,118
162,234,119
167,231,120
173,227,121
178,223,122
182,218,123
187,212,124
190,207,125
193,201,126
195,195,127
197,188,128
198,182,129
199,175,130
200,168,131
200,162,132
201,155,133
201,148,134
117,141,135
114,146,136
110,150,137
109,156,138
110,161,139
115,164,140
120,167,141
126,168,142
132,169,143
138,168,144
144,167,145
149,165,146
154,162,147
156,156,148
153,151,149
150,147,150
147,142,151
97,188,152
101,185,153
105,183,154
110,181,155
115,181,156
120,180,157
125,180,158
130,180,159
135,179,160
140,179,161
145,180,162
150,180,163
154,182,164
158,184,165
159,187,166
157,191,167
153,193,168
148,195,169
144,196,170
139,197,171
134,197,172
129,197,173
124,197,174
119,196,175
114,195,176
109,194,177
105,192,178
101,190,179
100,188,180
104,187,181
108,186,182
113,186,183
117,186,184
121,185,185
125,186,186
130,186,187
134,185,188
138,185,189
142,185,190
147,185,191
151,185,192
154,185,193
