X,Y,Point index
56,117,0
57,137,1
60,157,2
63,176,3
70,195,4
81,211,5
95,225,6
111,237,7
131,240,8
150,236,9
165,225,10
179,210,11
189,194,12
194,175,13
197,156,14
198,137,15
199,118,16
68,107,17
76,96,18
90,93,19
103,97,20
117,103,21
140,102,22
154,96,23
168,93,24
181,97,25
189,108,26
129,117,27
129,129,28
130,140,29
130,153,30
115,161,31
123,164,32
130,166,33
137,164,34
144,162,35
84,120,36
92,116,37
101,116,38
110,121,39
101,123,40
92,123,41
147,122,42
156,117,43
165,117,44
173,121,45
166,124,46
156,124,47
98,184,48
110,180,49
122,179,50
130,180,51
139,179,52
150,180,53
162,184,54
151,197,55
140,202,56
130,202,57
121,201,58
109,196,59
103,184,60
121,185,61
130,186,62
139,185,63
157,185,64
139,192,65
130,193,66
121,192,67
74,55,68
87,50,69
108,53,70
133,54,71
166,51,72
182,58,73
197,90,74
61,78,75
69,62,76
55,111,77
200,113,78
188,69,79
158,55,80
