X,Y,Point index
70,147,0
71,152,1
71,157,2
72,162,3
73,168,4
75,173,5
76,178,6
78,183,7
80,188,8
82,192,9
85,197,10
152,182,11
149,183,12
146,183,13
142,183,14
139,183,15
136,184,16
132,184,17
129,184,18
125,184,19
122,184,20
89,201,21
119,184,22
115,183,23
112,183,24
109,183,25
148,126,26
149,124,27
151,122,28
153,121,29
156,120,30
158,119,31
92,204,32
161,119,33
163,119,34
166,119,35
168,120,36
170,122,37
170,124,38
168,126,39
166,126,40
163,127,41
160,127,42
97,208,43
158,127,44
155,126,45
153,126,46
150,126,47
109,124,48
108,122,49
106,121,50
104,120,51
101,119,52
99,118,53
101,211,54
96,118,55
94,119,56
92,119,57
89,121,58
87,122,59
88,124,60
90,125,61
92,125,62
95,126,63
97,126,64
105,214,65
100,126,66
103,126,67
105,126,68
108,126,69
141,110,70
143,106,71
147,104,72
151,103,73
155,102,74
159,102,75
110,217,76
163,101,77
167,101,78
171,102,79
175,104,80
177,107,81
177,109,82
173,109,83
169,108,84
165,108,85
161,108,86
114,219,87
157,109,88
153,110,89
149,111,90
145,111,91
115,109,92
113,106,93
109,104,94
105,102,95
100,101,96
96,101,97
120,221,98
91,101,99
87,101,100
83,103,101
80,106,102
77,109,103
79,111,104
83,109,105
87,108,106
91,108,107
95,108,108
125,221,109
100,109,110
104,110,111
108,111,112
113,111,113
130,222,114
135,221,115
141,221,116
146,219,117
151,218,118
155,215,119
160,213,120
164,210,121
168,206,122
172,202,123
175,198,124
178,193,125
180,189,126
182,184,127
183,179,128
185,174,129
186,169,130
186,163,131
187,158,132
187,153,133
187,148,134
115,143,135
113,147,136
110,151,137
109,156,138
110,160,139
114,163,140
119,164,141
124,165,142
128,165,143
133,165,144
138,164,145
143,164,146
147,161,147
148,157,148
147,152,149
145,148,150
142,144,151
103,182,152
106,181,153
110,180,154
114,179,155
118,178,156
122,177,157
126,177,158
130,177,159
134,177,160
138,178,161
142,178,162
146,179,163
150,179,164
153,181,165
153,184,166
150,186,167
147,188,168
143,190,169
140,191,170
136,192,171
132,192,172
128,192,173
124,192,174
120,192,175
116,190,176
112,189,177
109,187,178
106,185,179
105,182,180
109,182,181
112,183,182
115,183,183
119,183,184
122,183,185
126,183,186
129,183,187
132,183,188
136,183,189
139,183,190
142,183,191
146,182,192
149,182,193
