X,Y,Point index
51,154,0
52,161,1
52,168,2
53,175,3
53,182,4
54,189,5
55,196,6
57,202,7
59,209,8
63,215,9
66,221,10
155,190,11
152,192,12
148,194,13
144,195,14
140,196,15
136,197,16
131,197,17
127,197,18
123,197,19
118,196,20
71,226,21
114,195,22
110,194,23
107,192,24
103,190,25
148,123,26
150,122,27
152,120,28
154,119,29
157,119,30
159,118,31
76,231,32
162,118,33
165,119,34
167,120,35
169,121,36
171,123,37
171,125,38
168,126,39
166,126,40
163,126,41
160,126,42
81,235,43
158,126,44
155,125,45
152,125,46
150,124,47
107,121,48
105,120,49
103,118,50
100,118,51
98,117,52
95,117,53
87,239,54
92,117,55
90,118,56
88,119,57
85,120,58
84,122,59
85,123,60
88,124,61
90,124,62
93,125,63
96,125,64
93,242,65
98,124,66
101,124,67
104,124,68
106,123,69
140,109,70
144,105,71
148,103,72
154,102,73
159,102,74
164,101,75
99,246,76
170,102,77
175,103,78
180,105,79
184,109,80
187,113,81
186,117,82
182,116,83
177,114,84
171,112,85
166,111,86
106,249,87
160,111,88
155,112,89
149,112,90
144,112,91
116,108,92
113,103,93
108,101,94
103,100,95
97,99,96
91,99,97
113,251,98
86,100,99
80,101,100
75,104,101
71,107,102
67,112,103
68,115,104
73,114,105
78,112,106
84,111,107
89,110,108
119,252,109
95,109,110
101,110,111
107,110,112
112,110,113
126,252,114
134,252,115
141,251,116
147,249,117
154,246,118
160,243,119
165,239,120
171,235,121
176,230,122
181,225,123
185,219,124
189,213,125
192,207,126
195,200,127
196,194,128
198,187,129
199,180,130
199,173,131
200,165,132
200,158,133
200,151,134
117,141,135
114,145,136
110,150,137
108,154,138
109,159,139
113,162,140
118,164,141
123,164,142
129,164,143
134,164,144
139,163,145
144,163,146
148,160,147
150,155,148
148,150,149
145,146,150
142,142,151
97,188,152
101,185,153
105,183,154
110,181,155
115,180,156
121,179,157
126,179,158
132,179,159
137,178,160
143,178,161
148,179,162
153,181,163
157,184,164
158,188,165
158,193,166
155,197,167
152,201,168
147,204,169
143,206,170
137,207,171
132,207,172
126,207,173
121,206,174
116,205,175
112,202,176
107,200,177
103,196,178
100,193,179
100,188,180
104,186,181
108,185,182
112,184,183
117,184,184
121,184,185
126,184,186
130,184,187
135,184,188
139,183,189
143,183,190
148,184,191
152,185,192
155,187,193
