X,Y,Point index
55,148,0
55,155,1
56,162,2
57,168,3
58,175,4
60,182,5
62,188,6
64,194,7
67,200,8
71,206,9
75,211,10
158,190,11
154,192,12
150,194,13
146,196,14
141,197,15
137,198,16
132,199,17
127,199,18
122,199,19
117,198,20
80,217,21
112,197,22
108,195,23
104,193,24
100,191,25
148,125,26
150,123,27
152,122,28
154,120,29
156,120,30
159,119,31
84,221,32
162,119,33
164,119,34
167,119,35
169,120,36
171,121,37
171,123,38
168,124,39
166,124,40
163,125,41
161,125,42
89,226,43
158,125,44
155,125,45
153,125,46
150,125,47
108,124,48
107,122,49
104,121,50
102,120,51
100,120,52
97,120,53
94,231,54
94,119,55
92,120,56
89,120,57
87,121,58
85,122,59
86,123,60
88,124,61
91,125,62
93,125,63
96,126,64
99,236,65
98,126,66
101,126,67
104,125,68
106,125,69
138,108,70
141,104,71
147,102,72
152,100,73
158,99,74
164,98,75
105,239,76
169,98,77
175,98,78
181,100,79
186,102,80
190,106,81
188,110,82
183,110,83
177,110,84
171,109,85
165,109,86
111,242,87
159,110,88
154,111,89
148,112,90
142,112,91
115,109,92
112,105,93
107,102,94
102,101,95
97,100,96
92,99,97
118,244,98
87,99,99
81,99,100
77,101,101
72,104,102
69,108,103
71,111,104
75,111,105
80,110,106
85,110,107
91,110,108
125,246,109
96,110,110
101,111,111
106,112,112
112,112,113
131,246,114
138,246,115
145,245,116
152,242,117
158,239,118
163,235,119
169,231,120
174,226,121
179,222,122
184,217,123
189,212,124
193,207,125
197,201,126
201,196,127
204,190,128
206,183,129
208,177,130
210,170,131
211,164,132
212,157,133
213,150,134
112,145,135
108,150,136
105,155,137
103,161,138
105,166,139
110,169,140
116,171,141
122,173,142
128,175,143
134,174,144
139,172,145
145,169,146
150,166,147
153,161,148
151,155,149
148,150,150
144,145,151
92,186,152
98,184,153
103,184,154
109,183,155
115,183,156
121,184,157
127,184,158
133,184,159
139,183,160
145,183,161
151,183,162
157,184,163
162,185,164
163,190,165
160,194,166
156,199,167
151,203,168
146,206,169
141,208,170
136,210,171
130,210,172
123,210,173
118,209,174
112,207,175
107,203,176
103,200,177
99,196,178
96,191,179
96,188,180
101,188,181
105,188,182
110,188,183
115,189,184
120,189,185
125,190,186
130,190,187
135,189,188
140,189,189
144,188,190
149,187,191
154,187,192
159,187,193
